u,v,path_length,euclidean,tortuosity,weight
2,209,114.35533905932733,104.2353,1.0971,114.3553
132,127,27.970562748477146,25.2389,1.1082,27.9706
7,236,154.40916292848976,138.8524,1.1120,154.4092
8,218,15.899494936611669,14.1421,1.1243,15.8995
11,171,116.0121933088197,104.3887,1.1113,116.0122
18,116,271.83556979968324,189.7077,1.4329,271.8356
21,178,87.4264068711928,80.7775,1.0823,87.4264
26,152,46.870057685088796,42.9418,1.0915,46.8701
35,157,109.63961030678921,98.4784,1.1133,109.6396
37,175,232.68124086713203,212.7087,1.0939,232.6812
39,186,51.11269837220807,46.5188,1.0988,51.1127
212,10,55.76955262170045,51.6236,1.0803,55.7696
166,82,10.485281374238571,10.0000,1.0485,10.4853
43,156,202.55129855222089,181.4718,1.1162,202.5513
46,209,35.82842712474619,35.0571,1.0220,35.8284
192,203,96.98275605729683,88.6848,1.0936,96.9828
182,1,85.49747468305829,76.2758,1.1209,85.4975
51,137,358.89444430272886,333.0015,1.0778,358.8944
180,29,87.11269837220804,79.6994,1.0930,87.1127
57,0,67.59797974644661,61.0574,1.1071,67.5980
224,213,97.81118318204302,90.4268,1.0817,97.8112
107,110,21.72792206135786,20.1246,1.0797,21.7279
228,231,86.21320343559641,80.5047,1.0709,86.2132
135,141,74.11269837220806,65.7343,1.1275,74.1127
74,68,84.15432893255065,77.3886,1.0874,84.1543
75,30,47.8700576850888,43.4626,1.1014,47.8701
156,85,195.99494936611669,175.1142,1.1192,195.9949
156,158,104.69848480983497,95.3362,1.0982,104.6985
77,159,54.94112549695427,49.2037,1.1166,54.9411
187,67,54.59797974644663,51.0392,1.0697,54.5980
83,210,273.989898732234,256.0195,1.0702,273.9899
89,90,51.97056274847712,48.5077,1.0714,51.9706
146,148,14.242640687119287,13.3417,1.0675,14.2426
170,175,184.06601717798222,156.2050,1.1784,184.0660
206,80,172.55129855222074,155.7947,1.1076,172.5513
162,28,27.313708498984763,24.7386,1.1041,27.3137
193,174,273.29141392239893,246.5948,1.1083,273.2914
193,191,55.89949493661166,53.4603,1.0456,55.8995
188,87,108.87005768508877,101.5972,1.0716,108.8701
24,155,55.72792206135784,52.2398,1.0668,55.7279
122,98,113.56854249492375,104.3887,1.0879,113.5685
163,41,35.798989873223334,33.1059,1.0813,35.7990
34,171,137.4558441227157,130.2459,1.0554,137.4558
36,191,41.69848480983499,38.6005,1.0803,41.6985
153,139,133.509667991878,119.5533,1.1167,133.5097
199,86,71.28427124746189,61.6847,1.1556,71.2843
52,183,82.87005768508877,75.1665,1.1025,82.8701
112,110,104.25483399593897,95.8593,1.0876,104.2548
214,209,126.71067811865466,115.8361,1.0939,126.7107
220,229,104.15432893255064,95.7549,1.0877,104.1543
