u,v,path_length,euclidean,tortuosity,weight
0,109,298.03657992645947,271.7370,1.0968,298.0366
2,209,26.313708498984766,23.3452,1.1272,26.3137
144,170,192.12489168102786,174.6425,1.1001,192.1249
7,61,69.55634918610404,65.1153,1.0682,69.5563
202,201,136.4558441227157,129.5569,1.0532,136.4558
202,20,145.142135623731,139.1294,1.0432,145.1421
204,53,206.29141392239868,195.3458,1.0560,206.2914
14,91,19.970562748477146,19.1050,1.0453,19.9706
143,165,187.6518036156092,171.3972,1.0948,187.6518
205,206,17.55634918610405,17.0294,1.0309,17.5563
17,216,26.48528137423857,24.7386,1.0706,26.4853
27,74,42.698484809834994,39.9625,1.0685,42.6985
33,113,35.89949493661166,33.7343,1.0642,35.8995
189,177,232.823376490863,211.3220,1.1017,232.8234
189,96,11.485281374238571,10.8167,1.0618,11.4853
169,159,91.08326112068517,83.6720,1.0886,91.0833
169,30,190.29646455628173,170.2381,1.1178,190.2965
44,67,62.69848480983496,52.9245,1.1847,62.6985
165,175,108.56854249492372,94.3398,1.1508,108.5685
165,182,90.97056274847712,86.0930,1.0567,90.9706
162,158,23.798989873223338,22.8035,1.0437,23.7990
50,255,30.142135623730955,27.2029,1.1080,30.1421
51,147,108.84062043356589,100.2846,1.0853,108.8406
249,251,23.89949493661167,22.1359,1.0797,23.8995
55,176,132.84062043356593,123.9395,1.0718,132.8406
256,253,100.19595949289324,94.0479,1.0654,100.1960
256,245,199.3969696196701,186.7833,1.0675,199.3970
72,76,20.72792206135786,18.6011,1.1143,20.7279
80,232,184.0660171779823,169.0680,1.0887,184.0660
81,149,162.95331880577413,149.9400,1.0868,162.9533
180,88,1.4142135623730951,1.4142,1.0000,1.4142
93,84,56.21320343559641,52.2015,1.0768,56.2132
191,192,5.82842712474619,5.3852,1.0823,5.8284
97,13,66.97056274847712,62.5140,1.0713,66.9706
152,1,10.899494936611667,10.6301,1.0253,10.8995
212,200,294.1198410471451,269.3566,1.0919,294.1198
247,252,105.95331880577393,96.8762,1.0937,105.9533
177,174,29.970562748477146,27.7308,1.0808,29.9706
11,220,37.62741699796952,34.8855,1.0786,37.6274
23,210,52.97056274847712,48.6621,1.0885,52.9706
29,95,104.38477631085023,98.5089,1.0596,104.3848
192,47,19.313708498984763,17.8885,1.0797,19.3137
235,237,192.42640687119297,181.0249,1.0630,192.4264
135,131,15.727922061357859,15.0000,1.0485,15.7279
63,110,45.727922061357845,42.9535,1.0646,45.7279
77,83,30.62741699796953,28.4253,1.0775,30.6274
154,160,107.01219330881969,99.3277,1.0774,107.0122
126,129,104.22539674441612,95.7706,1.0883,104.2254
208,115,58.0416305603426,53.7587,1.0797,58.0416
239,236,32.627416997969526,30.5287,1.0687,32.6274
103,181,11.828427124746192,11.0000,1.0753,11.8284
