u,v,path_length,euclidean,tortuosity,weight
4,32,77.46803743153541,74.6525,1.0377,77.4680
7,27,35.041630560342625,31.0644,1.1280,35.0416
8,35,27.970562748477146,25.0799,1.1153,27.9706
208,215,62.04163056034259,57.5674,1.0777,62.0416
221,75,179.32590180780454,163.9909,1.0935,179.3259
221,46,13.65685424949238,12.1655,1.1226,13.6569
140,79,39.28427124746191,36.8917,1.0649,39.2843
170,162,370.5096679918783,345.9393,1.0710,370.5097
220,225,73.35533905932735,66.2118,1.1079,73.3553
215,232,216.49242404917538,197.8737,1.0941,216.4924
235,38,149.39696961966996,133.3642,1.1202,149.3970
235,236,21.384776310850242,20.5183,1.0422,21.3848
16,58,222.58073580374375,205.3022,1.0842,222.5807
21,48,18.242640687119287,17.2627,1.0568,18.2426
163,86,58.59797974644664,53.8238,1.0887,58.5980
213,209,219.62236636408645,173.2339,1.2678,219.6224
130,133,22.485281374238575,20.8806,1.0768,22.4853
209,92,226.45079348883263,196.9873,1.1496,226.4508
33,173,9.65685424949238,8.9443,1.0797,9.6569
160,175,126.36753236814701,112.8982,1.1193,126.3675
41,115,38.071067811865476,36.0139,1.0571,38.0711
42,91,212.5218613006981,194.6510,1.0918,212.5219
226,231,68.52691193458116,60.4152,1.1343,68.5269
51,62,80.21320343559641,75.5050,1.0624,80.2132
211,100,97.45584412271567,91.0055,1.0709,97.4558
64,175,13.656854249492383,12.1655,1.1226,13.6569
65,131,107.4264068711928,98.4937,1.0907,107.4264
123,118,100.49747468305827,91.7878,1.0949,100.4975
123,161,343.39696961967036,325.1246,1.0562,343.3970
214,105,45.941125496954264,43.2666,1.0618,45.9411
166,19,48.72792206135785,45.8912,1.0618,48.7279
228,10,96.11269837220806,87.3212,1.1007,96.1127
244,247,79.72792206135784,76.0592,1.0482,79.7279
152,157,110.76955262170044,99.6895,1.1111,110.7696
152,159,152.26702730475876,130.4837,1.1669,152.2670
238,60,76.69848480983495,71.1688,1.0777,76.6985
245,14,282.03657992645986,241.7457,1.1667,282.0366
85,73,51.28427124746189,46.5296,1.1022,51.2843
158,159,3.0,3.0000,1.0000,3.0000
158,43,140.49747468305833,124.9520,1.1244,140.4975
94,111,21.384776310850242,20.5183,1.0422,21.3848
98,70,121.91168824543138,103.0776,1.1827,121.9117
145,39,9.656854249492381,8.2462,1.1711,9.6569
99,53,50.21320343559642,46.4866,1.0802,50.2132
104,31,105.87005768508877,99.8248,1.0606,105.8701
144,6,41.55634918610404,37.3631,1.1122,41.5563
258,246,263.33304448274157,242.8353,1.0844,263.3330
113,161,12.485281374238573,11.6619,1.0706,12.4853
0,173,132.02438661763944,117.5160,1.1235,132.0244
3,72,195.50966799187825,180.1361,1.0853,195.5097
156,45,177.71067811865476,161.1242,1.1029,177.7107
162,97,76.46803743153541,73.5935,1.0391,76.4680
174,149,312.5168106668154,288.6694,1.0826,312.5168
164,161,13.242640687119286,12.3693,1.0706,13.2426
229,25,31.213203435596434,29.1548,1.0706,31.2132
30,34,225.98275605729708,211.0024,1.0710,225.9828
236,247,155.3380951166243,138.2245,1.1238,155.3381
236,106,54.798989873223306,49.2443,1.1128,54.7990
246,242,117.28427124746186,110.8197,1.0583,117.2843
179,181,18.242640687119287,17.2627,1.0568,18.2426
66,68,64.42640687119282,59.0762,1.0906,64.4264
254,108,204.39696961967016,185.0108,1.1048,204.3970
74,253,15.485281374238571,13.0000,1.1912,15.4853
243,248,69.52691193458116,61.2944,1.1343,69.5269
