u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,360.25130117738644,inf
0,2,inf,inf,inf,636.5924913160695,inf
0,3,inf,inf,inf,503.52557035368125,inf
0,4,inf,inf,inf,922.0520592678051,inf
0,5,inf,inf,inf,173.28012003689287,inf
0,6,inf,inf,inf,1022.3306705758172,inf
0,7,inf,inf,inf,904.8414225708282,inf
0,8,inf,inf,inf,649.4813315253949,inf
0,9,inf,inf,inf,346.48520891951506,inf
0,10,inf,inf,inf,570.7722838400617,inf
0,11,inf,inf,inf,900.5359515310869,inf
0,12,inf,inf,inf,724.1684886820194,inf
0,13,inf,inf,inf,893.4304673560221,inf
0,14,inf,inf,inf,941.6501473477291,inf
0,15,inf,inf,inf,798.5192546207011,inf
0,16,inf,inf,inf,271.66523517005265,inf
0,17,inf,inf,inf,40.80441152620633,inf
0,18,inf,inf,inf,222.00225224082752,inf
0,19,inf,inf,inf,945.7066141251207,inf
0,20,inf,inf,inf,253.71243564319033,inf
0,21,inf,inf,inf,783.7155096079189,inf
0,22,inf,inf,inf,1166.7051898401755,inf
0,23,inf,inf,inf,500.38485188902354,inf
0,24,inf,inf,inf,688.6109206220883,inf
0,25,inf,inf,inf,687.8408246098802,inf
0,26,inf,inf,inf,84.30895563343196,inf
0,27,inf,inf,inf,414.2040559917298,inf
0,28,inf,inf,inf,930.2005160179175,inf
0,29,inf,inf,inf,339.9911763560931,inf
0,30,inf,inf,inf,898.4058103106859,inf
0,31,inf,inf,inf,1082.1875992636396,inf
0,32,inf,inf,inf,131.30879635424276,inf
0,33,inf,inf,inf,196.93907687404246,inf
0,34,inf,inf,inf,728.5341447042822,inf
0,35,inf,inf,inf,740.1905160159781,inf
0,36,inf,inf,inf,763.4480990872922,inf
0,37,inf,inf,inf,1100.010909036815,inf
0,38,inf,inf,inf,912.8000876424147,inf
0,39,inf,inf,inf,850.6732627748447,inf
0,40,inf,inf,inf,652.9387413839065,inf
0,41,inf,inf,inf,291.8938163099726,inf
0,42,inf,inf,inf,654.3408897509004,inf
0,43,inf,inf,inf,298.9314302645341,inf
0,44,inf,inf,inf,754.6343485423918,inf
0,45,inf,inf,inf,974.3972495856092,inf
0,46,inf,inf,inf,281.55638866841576,inf
0,47,inf,inf,inf,812.0615740200985,inf
0,48,inf,inf,inf,933.78584268557,inf
0,49,inf,inf,inf,682.0219937802592,inf
0,50,inf,inf,inf,485.1607980865725,inf
0,51,inf,inf,inf,585.4921007152872,inf
0,52,inf,inf,inf,299.93332592427936,inf
0,53,inf,inf,inf,335.62181097181394,inf
0,54,inf,inf,inf,1082.813465006785,inf
0,55,inf,inf,inf,867.219118792938,inf
0,56,inf,inf,inf,998.6330657453717,inf
0,57,inf,inf,inf,163.0828010551695,inf
0,58,inf,inf,inf,214.18916872708573,inf
0,59,inf,inf,inf,856.4607404896035,inf
0,60,inf,inf,inf,548.2955407442231,inf
0,61,inf,inf,inf,975.8575715748688,inf
0,62,inf,inf,inf,1106.092220386709,inf
0,63,inf,inf,inf,280.4086303950005,inf
0,64,inf,inf,inf,561.0,inf
0,65,inf,inf,inf,632.0957205993409,inf
0,66,inf,inf,inf,881.4448366176978,inf
0,67,inf,inf,inf,138.92443989449805,inf
0,68,inf,inf,inf,180.08053753806934,inf
0,69,inf,inf,inf,799.0506867527241,inf
0,70,inf,inf,inf,959.0881085698019,inf
0,71,inf,inf,inf,1149.3972333358038,inf
0,72,inf,inf,inf,592.186625988801,inf
0,73,inf,inf,inf,1068.0248124458533,inf
0,74,inf,inf,inf,688.7996806038749,inf
0,75,inf,inf,inf,201.24611797498108,inf
0,76,inf,inf,inf,250.4096643502403,inf
0,77,inf,inf,inf,603.2056034222494,inf
0,78,inf,inf,inf,980.7634781128424,inf
0,79,inf,inf,inf,834.2397736861986,inf
0,80,inf,inf,inf,924.5896387046525,inf
0,81,inf,inf,inf,792.085853932514,inf
0,82,inf,inf,inf,777.8052455467242,inf
0,83,inf,inf,inf,477.33007447677124,inf
0,84,inf,inf,inf,431.223839786253,inf
0,85,inf,inf,inf,1104.536101718726,inf
0,86,inf,inf,inf,474.01371288181105,inf
0,87,inf,inf,inf,602.6981002127019,inf
0,88,inf,inf,inf,358.04608641905304,inf
0,89,inf,inf,inf,492.3921201644072,inf
0,90,inf,inf,inf,921.2871430775532,inf
0,91,inf,inf,inf,1008.8111815399352,inf
0,92,inf,inf,inf,609.8606398186392,inf
0,93,inf,inf,inf,416.9844121786808,inf
0,94,inf,inf,inf,131.55227098001768,inf
0,95,inf,inf,inf,568.0792198276575,inf
0,96,inf,inf,inf,127.88275880665071,inf
0,97,inf,inf,inf,330.96978714076005,inf
0,98,inf,inf,inf,999.7919783634994,inf
0,99,inf,inf,inf,414.56000771902734,inf
0,100,inf,inf,inf,184.808008484481,inf
0,101,inf,inf,inf,375.41044204976504,inf
0,102,inf,inf,inf,348.7764326900543,inf
0,103,inf,inf,inf,218.82641522448793,inf
0,104,inf,inf,inf,530.7899772979893,inf
0,105,inf,inf,inf,1169.1094901676233,inf
0,106,inf,inf,inf,539.8120043126125,inf
0,107,inf,inf,inf,767.1101615804604,inf
0,108,inf,inf,inf,831.6110869871806,inf
0,109,inf,inf,inf,348.90973044614276,inf
0,110,inf,inf,inf,185.3024554613349,inf
0,111,inf,inf,inf,368.4901626909462,inf
0,112,inf,inf,inf,471.2080220030215,inf
0,113,inf,inf,inf,1146.3162739837553,inf
0,114,inf,inf,inf,226.45087767549057,inf
0,115,inf,inf,inf,567.7966185175816,inf
0,116,inf,inf,inf,700.0371418717724,inf
0,117,inf,inf,inf,974.9056364592421,inf
0,118,inf,inf,inf,329.1200388915874,inf
0,119,inf,inf,inf,959.7213137156015,inf
0,120,inf,inf,inf,874.2614025564665,inf
0,121,inf,inf,inf,519.4429708832337,inf
0,122,inf,inf,inf,635.6429815548977,inf
0,123,inf,inf,inf,901.4993067107706,inf
0,124,inf,inf,inf,726.5548843686896,inf
0,125,inf,inf,inf,238.29813259864207,inf
0,126,inf,inf,inf,1004.1165271023079,inf
0,127,inf,inf,inf,172.46738822165773,inf
0,128,inf,inf,inf,522.0775804418344,inf
0,129,inf,inf,inf,10.770329614269007,inf
0,130,inf,inf,inf,411.8992595283463,inf
0,131,inf,inf,inf,604.3922567339856,inf
0,132,inf,inf,inf,835.8373047429745,inf
0,133,inf,inf,inf,650.4967332738881,inf
0,134,inf,inf,inf,1162.251693911435,inf
0,135,inf,inf,inf,483.82848200576205,inf
0,136,inf,inf,inf,977.0020470807623,inf
0,137,inf,inf,inf,548.8761244579691,inf
0,138,inf,inf,inf,969.8396774725192,inf
0,139,inf,inf,inf,576.0173608494799,inf
0,140,inf,inf,inf,1162.0847645503318,inf
0,141,inf,inf,inf,220.04544985070697,inf
0,142,inf,inf,inf,443.6766840842552,inf
0,143,inf,inf,inf,816.3608270856705,inf
0,144,inf,inf,inf,823.9836163419756,inf
0,145,inf,inf,inf,354.682957019364,inf
1,2,inf,inf,inf,918.6125407373884,inf
1,3,inf,inf,inf,157.1146078504478,inf
1,4,inf,inf,inf,699.8206913202838,inf
1,5,inf,inf,inf,507.3036566002654,inf
1,6,inf,inf,inf,1229.875196920403,inf
1,7,inf,inf,inf,866.7600590705596,inf
1,8,inf,inf,inf,353.30581653859025,inf
1,9,inf,inf,inf,140.089257261219,inf
1,10,inf,inf,inf,215.41123461880997,inf
1,11,inf,inf,inf,682.5672128076473,inf
1,12,inf,inf,inf,827.3119121588907,inf
1,13,inf,inf,inf,795.7216850130452,inf
1,14,inf,inf,inf,878.5123789679916,inf
1,15,inf,inf,inf,793.3977564878792,inf
1,16,inf,inf,inf,132.00378782444085,inf
1,17,inf,inf,inf,359.07102361510596,inf
1,18,inf,inf,inf,344.1772799009255,inf
1,19,inf,inf,inf,835.3645910618908,inf
1,20,inf,inf,inf,557.1759147701918,inf
1,21,inf,inf,inf,433.7798981050182,inf
1,22,inf,inf,inf,1165.9819895693072,inf
1,23,inf,inf,inf,832.9189636453236,inf
1,24,inf,inf,inf,390.1435633199656,inf
1,25,inf,inf,inf,792.531387391061,inf
1,26,inf,inf,inf,424.679879438619,inf
1,27,inf,inf,inf,103.12128781197411,inf
1,28,inf,inf,inf,1191.5745885172275,inf
1,29,inf,inf,inf,429.4706043491219,inf
1,30,inf,inf,inf,586.8049079549352,inf
1,31,inf,inf,inf,1239.6761673921137,inf
1,32,inf,inf,inf,434.05644794196985,inf
1,33,inf,inf,inf,551.5886148208644,inf
1,34,inf,inf,inf,1028.0471779057614,inf
1,35,inf,inf,inf,1070.7291907854199,inf
1,36,inf,inf,inf,974.5614398281926,inf
1,37,inf,inf,inf,948.0427205564104,inf
1,38,inf,inf,inf,631.0697267339007,inf
1,39,inf,inf,inf,1075.726731098563,inf
1,40,inf,inf,inf,910.5470882936258,inf
1,41,inf,inf,inf,487.93544655005337,inf
