u,v,path_length,euclidean,tortuosity,weight
8,5,33.798989873223334,30.8869,1.0943,33.7990
9,146,2.414213562373095,2.2361,1.0797,2.4142
150,148,13.656854249492381,12.6491,1.0797,13.6569
95,34,246.53910524340114,222.3803,1.1086,246.5391
95,94,149.11269837220814,140.5133,1.0612,149.1127
95,51,258.1909088590105,235.2275,1.0976,258.1909
128,7,150.1959594928933,131.5181,1.1420,150.1960
170,56,35.97056274847715,32.5730,1.1043,35.9706
182,166,391.2152954766506,352.9037,1.1086,391.2153
182,178,184.15432893255075,172.4674,1.0678,184.1543
182,183,203.91168824543144,192.0339,1.0619,203.9117
20,109,283.1787155501908,245.3936,1.1540,283.1787
23,75,66.11269837220807,60.5392,1.0921,66.1127
30,116,2.414213562373095,2.2361,1.0797,2.4142
31,84,130.08326112068517,119.6411,1.0873,130.0833
32,164,15.313708498984763,14.2127,1.0775,15.3137
145,142,24.62741699796953,24.0832,1.0226,24.6274
178,177,8.242640687119284,7.6158,1.0823,8.2426
178,181,21.384776310850242,20.6155,1.0373,21.3848
35,161,15.071067811865477,13.9284,1.0820,15.0711
38,11,71.22539674441612,68.7677,1.0357,71.2254
105,117,295.3624817342646,265.1867,1.1138,295.3625
43,183,35.97056274847714,30.8707,1.1652,35.9706
108,109,10.485281374238571,10.0000,1.0485,10.4853
155,41,72.59797974644661,64.2573,1.1298,72.5980
44,46,80.28427124746189,74.0405,1.0843,80.2843
97,116,505.45793616377034,435.4228,1.1608,505.4579
47,16,62.66904755831211,58.1378,1.0779,62.6690
48,99,40.55634918610404,37.1080,1.0929,40.5563
124,122,53.31370849898476,50.6360,1.0529,53.3137
124,126,23.82842712474619,23.0868,1.0321,23.8284
58,2,185.0121933088199,175.0943,1.0566,185.0122
62,175,94.18376618407352,84.8646,1.1098,94.1838
63,66,47.31370849898475,43.9318,1.0770,47.3137
71,121,130.58073580374344,121.8236,1.0719,130.5807
175,177,19.48528137423857,18.0278,1.0808,19.4853
76,130,76.6274169979695,71.8053,1.0672,76.6274
81,26,45.35533905932737,43.0116,1.0545,45.3553
158,157,38.82842712474619,38.0000,1.0218,38.8284
139,143,24.213203435596434,23.4307,1.0334,24.2132
118,116,34.31370849898476,30.6757,1.1186,34.3137
111,57,46.4558441227157,41.6773,1.1147,46.4558
88,36,63.45584412271569,58.8218,1.0788,63.4558
10,181,245.46298679765263,224.2008,1.0948,245.4630
180,177,20.970562748477146,20.0000,1.0485,20.9706
180,176,25.55634918610405,22.6716,1.1272,25.5563
180,181,7.242640687119285,6.7082,1.0797,7.2426
123,126,45.52691193458118,42.2019,1.0788,45.5269
146,72,6.82842712474619,6.3246,1.0797,6.8284
19,49,30.970562748477146,27.8568,1.1118,30.9706
25,69,36.384776310850235,33.6155,1.0824,36.3848
27,133,509.5634918610412,456.2806,1.1168,509.5635
33,79,175.26702730475898,158.3446,1.1069,175.2670
112,73,74.49747468305827,67.3573,1.1060,74.4975
157,82,84.74011537017755,78.3901,1.0810,84.7401
61,120,211.3502884254443,190.8219,1.1076,211.3503
