u,v,path_length,euclidean,tortuosity,weight
4,65,58.112698372208065,52.9245,1.0980,58.1127
176,88,145.63961030678922,133.5440,1.0906,145.6396
190,191,14.828427124746192,14.0000,1.0592,14.8284
166,54,99.84062043356592,85.1587,1.1724,99.8406
9,31,35.071067811865476,33.1361,1.0584,35.0711
109,106,90.11269837220806,80.1561,1.1242,90.1127
118,2,68.8700576850888,61.9839,1.1111,68.8701
14,179,74.2132034355964,68.1836,1.0884,74.2132
17,59,61.526911934581165,56.3649,1.0916,61.5269
197,3,51.04163056034261,46.6154,1.0950,51.0416
231,25,108.91168824543135,94.5939,1.1514,108.9117
21,138,113.8406204335659,103.7304,1.0975,113.8406
38,46,92.49747468305826,83.6481,1.1058,92.4975
168,100,210.68124086713198,193.2899,1.0900,210.6812
125,72,88.0121933088197,80.6536,1.0912,88.0122
186,189,16.242640687119284,15.2971,1.0618,16.2426
232,225,48.355339059327356,44.5982,1.0842,48.3553
149,104,158.01219330881977,147.5025,1.0713,158.0122
49,238,18.48528137423857,16.4924,1.1208,18.4853
183,189,32.38477631085024,27.8927,1.1611,32.3848
164,83,317.23759005323626,285.1421,1.1126,317.2376
164,167,12.485281374238573,11.6619,1.0706,12.4853
75,86,48.62741699796952,44.2719,1.0984,48.6274
143,148,45.870057685088796,42.4853,1.0797,45.8701
78,158,102.62741699796949,96.7471,1.0608,102.6274
137,6,64.52691193458116,59.0931,1.0920,64.5269
137,138,12.485281374238571,11.6619,1.0706,12.4853
185,195,101.15432893255063,87.9659,1.1499,101.1543
96,68,20.313708498984766,17.6918,1.1482,20.3137
238,99,1.4142135623730951,1.4142,1.0000,1.4142
98,194,53.11269837220806,49.1935,1.0797,53.1127
105,150,17.72792206135786,16.4012,1.0809,17.7279
155,52,5.82842712474619,5.3852,1.0823,5.8284
0,169,462.9604614807116,414.1618,1.1178,462.9605
170,172,12.071067811865476,10.6301,1.1356,12.0711
224,89,21.899494936611667,20.2485,1.0815,21.8995
233,87,26.142135623730955,24.1661,1.0818,26.1421
138,82,119.76955262170041,109.0734,1.0981,119.7696
35,101,22.899494936611667,20.6155,1.1108,22.8995
42,181,15.313708498984763,14.4222,1.0618,15.3137
60,119,4.82842712474619,4.4721,1.0797,4.8284
