u,v,path_length,euclidean,tortuosity,weight
124,82,52.28427124746189,47.8539,1.0926,52.2843
129,125,31.284271247461913,30.4138,1.0286,31.2843
129,136,79.15432893255064,72.6223,1.0899,79.1543
132,131,2.0,2.0000,1.0000,2.0000
132,143,156.651803615609,144.8033,1.0818,156.6518
10,149,313.9777054234142,287.6960,1.0914,313.9777
175,31,23.970562748477146,21.9317,1.0930,23.9706
98,108,114.09545442950487,106.7755,1.0686,114.0955
17,187,164.22539674441623,146.8741,1.1181,164.2254
167,61,146.3259018078045,131.3088,1.1144,146.3259
186,180,36.071067811865476,34.3657,1.0496,36.0711
176,46,365.60512242138367,312.0000,1.1718,365.6051
219,18,79.11269837220804,73.3757,1.0782,79.1127
219,220,48.31370849898475,45.7056,1.0571,48.3137
158,84,12.071067811865476,10.0499,1.2011,12.0711
101,97,139.76955262170048,130.8167,1.0684,139.7696
101,110,122.69848480983495,115.9181,1.0585,122.6985
32,164,68.14213562373094,64.7765,1.0520,68.1421
40,104,294.8528137423859,273.5617,1.0778,294.8528
41,159,14.65685424949238,13.6015,1.0776,14.6569
161,93,300.59797974644687,289.9948,1.0366,300.5980
161,160,15.82842712474619,15.1327,1.0460,15.8284
141,139,28.89949493661167,26.9258,1.0733,28.8995
202,2,14.485281374238571,13.0384,1.1110,14.4853
48,185,93.7989898732233,88.0000,1.0659,93.7990
166,165,8.071067811865476,7.8102,1.0334,8.0711
217,78,127.811183182043,116.4689,1.0974,127.8112
97,100,58.45584412271568,54.0833,1.0808,58.4558
56,152,483.8355697996835,452.0940,1.0702,483.8356
57,79,59.14213562373094,55.0364,1.0746,59.1421
59,220,2.414213562373095,2.2361,1.0797,2.4142
66,171,121.69848480983495,113.1371,1.0757,121.6985
187,195,103.11269837220806,96.5401,1.0681,103.1127
72,39,37.112698372208094,35.4683,1.0464,37.1127
83,114,105.12489168102776,96.8349,1.0856,105.1249
159,21,2.414213562373095,2.2361,1.0797,2.4142
5,14,30.07106781186548,27.6586,1.0872,30.0711
147,70,92.15432893255064,85.0000,1.0842,92.1543
107,69,212.32085117392154,197.0406,1.0775,212.3209
8,160,37.384776310850235,34.5398,1.0824,37.3848
153,154,54.698484809834966,46.1411,1.1855,54.6985
12,53,26.0,26.0000,1.0000,26.0000
15,198,251.16652224137098,227.7828,1.1027,251.1665
20,113,2.414213562373095,2.2361,1.0797,2.4142
23,71,70.15432893255065,66.0681,1.0618,70.1543
30,220,2.414213562373095,2.2361,1.0797,2.4142
198,194,78.97056274847712,74.6726,1.0576,78.9706
183,76,198.02438661763975,154.6932,1.2801,198.0244
114,109,72.28427124746187,67.0522,1.0780,72.2843
38,50,62.384776310850214,58.0517,1.0746,62.3848
160,163,39.07106781186547,37.3363,1.0465,39.0711
113,92,8.82842712474619,8.2462,1.0706,8.8284
178,58,121.01219330881973,111.5706,1.0846,121.0122
213,91,120.74011537017756,105.1903,1.1478,120.7401
