u,v,path_length,euclidean,tortuosity,weight
2,173,4.414213562373095,4.1231,1.0706,4.4142
7,225,34.14213562373095,31.0161,1.1008,34.1421
11,42,63.6690475583121,58.7963,1.0829,63.6690
138,151,225.00714267493666,202.6253,1.1105,225.0071
149,170,230.52186130069825,201.8539,1.1420,230.5219
228,39,142.81118318204312,121.6717,1.1737,142.8112
169,100,135.76955262170046,125.7816,1.0794,135.7696
15,58,18.0,18.0000,1.0000,18.0000
249,59,17.313708498984763,15.8114,1.0950,17.3137
249,1,86.91168824543138,76.5506,1.1353,86.9117
147,142,347.96551211459416,313.6367,1.1095,347.9655
23,17,55.112698372208065,49.0918,1.1226,55.1127
196,27,155.49747468305833,145.2790,1.0703,155.4975
30,181,2.0,2.0000,1.0000,2.0000
31,123,29.384776310850242,26.6271,1.1036,29.3848
262,261,27.62741699796953,26.1725,1.0556,27.6274
37,137,50.455844122715696,46.0977,1.0945,50.4558
45,16,22.798989873223338,22.0227,1.0352,22.7990
48,195,135.46803743153538,116.2110,1.1657,135.4680
132,140,116.61017305526632,107.0047,1.0898,116.6102
273,81,123.56854249492373,112.0045,1.1032,123.5685
55,225,68.35533905932736,58.6941,1.1646,68.3553
62,166,41.284271247461895,38.2753,1.0786,41.2843
65,279,24.384776310850242,23.0217,1.0592,24.3848
66,74,38.384776310850235,34.7851,1.1035,38.3848
130,12,143.46803743153544,122.6418,1.1698,143.4680
72,67,14.65685424949238,13.1529,1.1143,14.6569
76,49,54.89949493661165,51.0000,1.0765,54.8995
221,73,93.32590180780447,84.2200,1.1081,93.3259
221,56,99.04163056034258,92.1358,1.0750,99.0416
84,274,64.79898987322332,60.2080,1.0763,64.7990
90,124,110.15432893255065,96.8969,1.1368,110.1543
152,19,59.254833995939016,55.6058,1.0656,59.2548
244,111,112.49747468305824,102.1812,1.1010,112.4975
238,248,114.4264068711928,101.2423,1.1302,114.4264
271,108,49.8700576850888,45.3100,1.1006,49.8701
96,226,171.46803743153546,153.9513,1.1138,171.4680
216,212,23.727922061357862,21.9317,1.0819,23.7279
216,257,418.95331880577453,397.6657,1.0535,418.9533
102,44,50.48528137423856,48.0416,1.0509,50.4853
106,43,30.82842712474619,29.1548,1.0574,30.8284
107,119,27.970562748477146,25.2389,1.1082,27.9706
115,258,293.865007051206,255.3507,1.1508,293.8650
124,103,26.55634918610405,24.1868,1.0980,26.5563
177,38,147.2253967444162,132.4424,1.1116,147.2254
4,181,4.82842712474619,4.0000,1.2071,4.8284
9,127,59.112698372208065,54.6260,1.0821,59.1127
180,181,38.656854249492376,37.2156,1.0387,38.6569
201,28,397.2497833620562,352.1491,1.1281,397.2498
22,223,283.3086578651019,249.6498,1.1348,283.3087
25,193,187.43860018001277,169.9235,1.1031,187.4386
26,218,134.22539674441612,121.8524,1.1015,134.2254
29,265,125.9827560572968,114.5862,1.0995,125.9828
192,114,115.31370849898475,112.0000,1.0296,115.3137
53,68,107.84062043356587,97.7446,1.1033,107.8406
230,86,227.75230867899774,210.9242,1.0798,227.7523
75,252,26.899494936611667,24.1868,1.1122,26.8995
229,97,5.242640687119286,5.0000,1.0485,5.2426
80,104,23.242640687119287,22.2036,1.0468,23.2426
91,118,30.55634918610405,27.2947,1.1195,30.5563
