id,y,x,type
0,1128.0,733.0,endpoint
1,668.0,501.0,endpoint
2,1267.0,607.0,endpoint
3,177.0,1038.0,endpoint
4,1149.0,127.0,endpoint
5,1055.0,1404.0,endpoint
6,1452.0,564.0,endpoint
7,1011.0,1032.0,endpoint
8,132.0,505.0,endpoint
9,941.0,1436.0,endpoint
10,1214.0,1293.0,endpoint
11,800.0,640.0,endpoint
12,765.0,191.0,endpoint
13,837.0,1473.0,endpoint
14,61.0,456.0,endpoint
15,1070.0,1147.0,endpoint
16,1002.0,1333.0,endpoint
17,648.0,1073.0,endpoint
18,432.0,176.0,endpoint
19,1214.0,502.0,endpoint
20,479.0,291.0,endpoint
21,618.0,22.0,endpoint
22,754.0,1395.0,endpoint
23,628.0,453.0,endpoint
24,1091.0,1062.0,endpoint
25,516.0,712.0,endpoint
26,542.0,1222.0,endpoint
27,771.0,483.0,endpoint
28,1082.0,1126.0,endpoint
29,721.0,1449.0,endpoint
30,557.0,959.0,endpoint
31,197.0,1061.0,endpoint
32,305.0,314.0,endpoint
33,794.0,307.0,endpoint
34,772.0,11.0,endpoint
35,45.0,985.0,endpoint
36,627.0,1469.0,endpoint
37,341.0,144.0,endpoint
38,171.0,1038.0,endpoint
39,663.0,472.0,endpoint
40,746.0,378.0,endpoint
41,1182.0,152.0,endpoint
42,596.0,1428.0,endpoint
43,135.0,352.0,endpoint
44,166.0,1206.0,endpoint
45,749.0,1316.0,endpoint
46,559.0,890.0,endpoint
47,72.0,451.0,endpoint
48,1120.0,1378.0,endpoint
49,657.0,1144.0,endpoint
50,927.0,657.0,endpoint
51,430.0,77.0,endpoint
52,443.0,672.0,endpoint
53,1145.0,125.0,endpoint
54,578.0,789.0,endpoint
55,576.0,920.0,endpoint
56,477.0,239.0,endpoint
57,783.0,1231.0,endpoint
58,1387.0,1117.0,endpoint
59,1395.0,1011.0,endpoint
60,1491.0,774.0,endpoint
61,741.0,340.0,endpoint
62,1338.0,1178.0,endpoint
63,991.0,661.0,endpoint
64,163.0,1196.0,endpoint
65,880.0,1205.0,endpoint
66,868.0,38.0,endpoint
67,582.0,889.0,endpoint
68,1044.0,1164.0,endpoint
69,1085.0,1110.0,endpoint
70,1457.0,936.0,endpoint
71,1358.0,1167.0,endpoint
72,680.0,478.0,endpoint
73,963.0,1065.0,endpoint
74,308.0,1326.0,endpoint
75,182.0,1058.0,endpoint
76,1357.0,433.0,endpoint
77,144.0,720.0,endpoint
78,127.0,475.0,endpoint
79,212.0,238.0,endpoint
80,1025.0,905.0,endpoint
81,1024.0,543.0,endpoint
82,1174.0,250.0,endpoint
83,13.0,669.0,endpoint
84,841.0,552.0,endpoint
85,1190.0,532.0,endpoint
86,1484.0,683.0,endpoint
87,950.0,962.0,endpoint
88,916.0,856.0,endpoint
89,864.0,666.0,endpoint
90,71.0,454.0,junction
91,145.0,718.0,junction
92,167.0,1195.0,junction
93,169.0,1189.0,junction
94,177.0,1036.0,junction
95,183.0,1032.0,junction
96,188.0,1057.0,junction
97,189.0,1062.0,junction
98,197.0,1063.0,junction
99,208.0,696.0,junction
100,248.0,674.0,junction
101,273.0,1078.0,junction
102,275.0,1088.0,junction
103,275.0,1093.0,junction
104,278.0,653.0,junction
105,291.0,1018.0,junction
106,327.0,548.0,junction
107,342.0,1245.0,junction
108,354.0,545.0,junction
109,389.0,447.0,junction
110,389.0,457.0,junction
111,397.0,485.0,junction
112,417.0,187.0,junction
113,429.0,891.0,junction
114,459.0,459.0,junction
115,478.0,297.0,junction
116,507.0,972.0,junction
117,535.0,633.0,junction
118,559.0,892.0,junction
119,565.0,895.0,junction
120,595.0,346.0,junction
121,607.0,346.0,junction
122,619.0,448.0,junction
123,621.0,420.0,junction
124,622.0,1414.0,junction
125,622.0,1384.0,junction
126,625.0,684.0,junction
127,629.0,416.0,junction
128,636.0,277.0,junction
129,635.0,361.0,junction
130,645.0,297.0,junction
131,645.0,290.0,junction
132,660.0,363.0,junction
133,661.0,398.0,junction
134,668.0,363.0,junction
135,673.0,500.0,junction
136,675.0,478.0,junction
137,732.0,350.0,junction
138,742.0,349.0,junction
139,773.0,483.0,junction
140,778.0,464.0,junction
141,789.0,373.0,junction
142,819.0,407.0,junction
143,851.0,1402.0,junction
144,860.0,403.0,junction
145,869.0,380.0,junction
146,870.0,405.0,junction
147,921.0,1267.0,junction
148,959.0,390.0,junction
149,990.0,1293.0,junction
150,1000.0,1311.0,junction
151,1003.0,1266.0,junction
152,1028.0,1050.0,junction
153,1031.0,550.0,junction
154,1037.0,968.0,junction
155,1056.0,515.0,junction
156,1065.0,515.0,junction
157,1070.0,477.0,junction
158,1075.0,493.0,junction
159,1127.0,739.0,junction
160,1128.0,184.0,junction
161,1128.0,1218.0,junction
162,1144.0,1305.0,junction
163,1145.0,128.0,junction
164,1150.0,741.0,junction
165,1165.0,568.0,junction
166,1178.0,705.0,junction
167,1208.0,730.0,junction
168,1211.0,1277.0,junction
169,1243.0,792.0,junction
170,1301.0,489.0,junction
171,1315.0,898.0,junction
172,1334.0,543.0,junction
173,1334.0,1047.0,junction
174,1351.0,765.0,junction
175,1359.0,929.0,junction
176,1360.0,966.0,junction
177,1366.0,888.0,junction
178,1384.0,1017.0,junction
179,1395.0,596.0,junction
