u,v,path_length,euclidean,tortuosity,weight
223,97,124.91168824543134,113.2254,1.1032,124.9117
209,94,6.656854249492381,6.4031,1.0396,6.6569
15,111,28.242640687119287,27.1662,1.0396,28.2426
163,26,189.85281374238593,164.3685,1.1550,189.8528
163,170,78.0416305603426,73.0068,1.0690,78.0416
22,55,38.41421356237309,38.0132,1.0106,38.4142
199,46,50.21320343559641,45.8803,1.0944,50.2132
217,69,142.48023074035513,132.2309,1.0775,142.4802
25,178,166.84062043356602,155.1677,1.0752,166.8406
29,88,101.84062043356589,87.6926,1.1613,101.8406
153,9,17.899494936611667,16.1245,1.1101,17.8995
33,50,51.52691193458116,47.5079,1.0846,51.5269
36,77,51.24264068711929,50.0899,1.0230,51.2426
37,38,30.72792206135786,27.8568,1.1031,30.7279
167,4,319.72287142747496,276.1159,1.1579,319.7229
42,190,27.07106781186548,25.1794,1.0751,27.0711
175,58,11.82842712474619,11.1803,1.0580,11.8284
175,60,16.242640687119287,15.0333,1.0804,16.2426
48,184,269.1492782986677,247.7761,1.0863,269.1493
56,131,89.66904755831209,82.0792,1.0925,89.6690
188,39,46.69848480983498,40.3609,1.1570,46.6985
188,108,104.63961030678921,92.9570,1.1257,104.6396
62,30,82.63961030678921,77.1038,1.0718,82.6396
67,139,178.68124086713212,164.5387,1.0860,178.6812
74,87,47.89949493661166,45.2769,1.0579,47.8995
82,5,93.91168824543136,86.0058,1.0919,93.9117
83,189,273.6639969244293,218.2155,1.2541,273.6640
84,148,160.4974746830584,148.1924,1.0830,160.4975
90,18,54.65685424949238,53.0000,1.0313,54.6569
211,207,184.3797256769669,169.6143,1.0871,184.3797
119,118,8.071067811865476,7.8102,1.0334,8.0711
119,138,460.90158697766583,399.9625,1.1524,460.9016
96,99,52.28427124746188,46.0652,1.1350,52.2843
197,98,59.72792206135785,56.0803,1.0650,59.7279
203,204,21.071067811865476,19.6469,1.0725,21.0711
106,125,11.899494936611667,11.4018,1.0437,11.8995
146,76,225.36753236814735,169.0000,1.3335,225.3675
112,228,154.19595949289334,139.6460,1.1042,154.1960
213,201,138.45584412271572,131.5485,1.0525,138.4558
113,40,116.74011537017756,103.0776,1.1325,116.7401
158,44,274.13203435596506,258.2131,1.0617,274.1320
117,93,46.45584412271571,42.4853,1.0935,46.4558
229,49,96.71067811865467,89.3756,1.0821,96.7107
130,17,43.55634918610404,38.4708,1.1322,43.5563
198,206,261.752308678998,239.4932,1.0929,261.7523
19,107,35.21320343559643,31.9061,1.1037,35.2132
23,228,91.59797974644663,84.1546,1.0884,91.5980
193,191,10.656854249492381,9.8489,1.0820,10.6569
202,204,19.071067811865476,17.2627,1.1048,19.0711
196,61,63.35533905932735,58.1378,1.0897,63.3553
212,65,7.656854249492381,7.2111,1.0618,7.6569
216,73,122.95331880577392,113.1459,1.0867,122.9533
64,204,15.899494936611667,14.4222,1.1024,15.8995
78,215,133.63961030678922,120.3329,1.1106,133.6396
79,104,200.72287142747464,183.3712,1.0946,200.7229
89,109,93.88225099390849,87.2009,1.0766,93.8823
