u,v,path_length,euclidean,tortuosity,weight
3,220,9.071067811865476,8.6023,1.0545,9.0711
144,95,145.61017305526642,127.0157,1.1464,145.6102
144,115,179.0538238691625,164.2011,1.0905,179.0538
206,204,8.65685424949238,8.0623,1.0738,8.6569
206,62,58.14213562373094,54.3323,1.0701,58.1421
206,224,93.72792206135784,90.2718,1.0383,93.7279
122,34,135.4558441227157,128.4134,1.0548,135.4558
9,215,15.828427124746192,15.1327,1.0460,15.8284
150,154,14.727922061357859,14.2127,1.0363,14.7279
12,171,46.38477631085023,40.2492,1.1524,46.3848
216,29,131.56854249492378,119.9708,1.0967,131.5685
143,141,9.485281374238571,9.2195,1.0288,9.4853
143,142,15.656854249492381,14.5602,1.0753,15.6569
193,211,211.39696961967002,194.9410,1.0844,211.3970
215,103,128.71067811865464,110.7881,1.1618,128.7107
19,172,91.32590180780444,84.5281,1.0804,91.3259
230,209,154.0243866176395,133.1240,1.1570,154.0244
229,44,60.55634918610403,56.0803,1.0798,60.5563
229,65,50.97056274847715,45.5412,1.1192,50.9706
30,251,97.87005768508877,90.4489,1.0820,97.8701
31,58,34.72792206135786,32.2800,1.0758,34.7279
32,196,126.55634918610403,122.1024,1.0365,126.5563
236,107,44.38477631085023,41.1096,1.0797,44.3848
147,149,17.142135623730955,16.4012,1.0452,17.1421
40,173,82.52691193458115,74.5252,1.1074,82.5269
197,53,66.97056274847712,62.8013,1.0664,66.9706
41,203,8.65685424949238,7.8102,1.1084,8.6569
185,188,29.313708498984763,23.1948,1.2638,29.3137
42,14,28.313708498984766,25.6320,1.1046,28.3137
127,18,225.06601717798236,187.3846,1.2011,225.0660
168,57,425.2497833620563,381.2938,1.1153,425.2498
48,25,77.62741699796952,71.5891,1.0843,77.6274
54,21,13.313708498984763,12.7279,1.0460,13.3137
234,91,135.78174593052015,123.5476,1.0990,135.7817
56,82,27.798989873223338,26.0768,1.0660,27.7990
59,43,65.42640687119282,59.9083,1.0921,65.4264
243,239,117.36753236814704,109.2749,1.0741,117.3675
86,28,157.7523086789974,142.5798,1.1064,157.7523
162,164,33.45584412271572,31.6228,1.0580,33.4558
177,100,169.26702730475898,137.0146,1.2354,169.2670
248,101,248.55129855222114,221.7205,1.1210,248.5513
222,218,111.94112549695424,101.9804,1.0977,111.9411
124,121,82.14213562373094,78.1025,1.0517,82.1421
153,158,15.313708498984763,14.4222,1.0618,15.3137
246,245,11.071067811865476,10.2956,1.0753,11.0711
246,47,275.68124086713215,253.8110,1.0862,275.6812
20,255,62.76955262170044,55.2268,1.1366,62.7696
27,114,121.45584412271567,114.0000,1.0654,121.4558
156,159,16.142135623730955,15.6205,1.0334,16.1421
240,245,78.18376618407352,69.6419,1.1227,78.1838
50,226,376.83556979968347,333.7933,1.1289,376.8356
64,84,50.97056274847712,44.9444,1.1341,50.9706
72,92,21.48528137423857,19.3132,1.1125,21.4853
98,117,24.727922061357862,22.3607,1.1059,24.7279
99,106,63.4558441227157,56.0892,1.1313,63.4558
