id,y,x,type
0,713.0,338.0,endpoint
1,6.0,741.0,endpoint
2,1445.0,504.0,endpoint
3,193.0,265.0,endpoint
4,1173.0,1003.0,endpoint
5,1363.0,971.0,endpoint
6,698.0,420.0,endpoint
7,952.0,92.0,endpoint
8,220.0,237.0,endpoint
9,525.0,455.0,endpoint
10,774.0,256.0,endpoint
11,689.0,725.0,endpoint
12,986.0,1448.0,endpoint
13,24.0,847.0,endpoint
14,83.0,1046.0,endpoint
15,190.0,269.0,endpoint
16,648.0,1480.0,endpoint
17,1362.0,341.0,endpoint
18,1320.0,290.0,endpoint
19,176.0,1219.0,endpoint
20,670.0,168.0,endpoint
21,25.0,687.0,endpoint
22,1185.0,180.0,endpoint
23,819.0,1063.0,endpoint
24,59.0,478.0,endpoint
25,261.0,466.0,endpoint
26,626.0,604.0,endpoint
27,904.0,478.0,endpoint
28,397.0,101.0,endpoint
29,1151.0,1365.0,endpoint
30,1472.0,880.0,endpoint
31,921.0,201.0,endpoint
32,1201.0,1332.0,endpoint
33,358.0,1381.0,endpoint
34,340.0,564.0,endpoint
35,567.0,600.0,endpoint
36,728.0,1481.0,endpoint
37,1149.0,541.0,endpoint
38,609.0,502.0,endpoint
39,173.0,1216.0,endpoint
40,777.0,803.0,endpoint
41,379.0,1205.0,endpoint
42,519.0,1450.0,endpoint
43,600.0,1475.0,endpoint
44,351.0,1378.0,endpoint
45,390.0,1208.0,endpoint
46,297.0,696.0,endpoint
47,667.0,104.0,endpoint
48,306.0,1278.0,endpoint
49,1481.0,680.0,endpoint
50,1374.0,1119.0,endpoint
51,1260.0,1283.0,endpoint
52,632.0,878.0,endpoint
53,929.0,994.0,endpoint
54,36.0,557.0,endpoint
55,387.0,888.0,endpoint
56,580.0,517.0,endpoint
57,1443.0,501.0,endpoint
58,678.0,637.0,endpoint
59,354.0,1202.0,endpoint
60,811.0,13.0,endpoint
61,98.0,1102.0,endpoint
62,789.0,1127.0,endpoint
63,340.0,416.0,endpoint
64,1058.0,1416.0,endpoint
65,666.0,92.0,endpoint
66,1026.0,191.0,endpoint
67,1205.0,1328.0,endpoint
68,112.0,649.0,junction
69,123.0,1061.0,junction
70,173.0,605.0,junction
71,177.0,1216.0,junction
72,178.0,664.0,junction
73,180.0,724.0,junction
74,182.0,671.0,junction
75,192.0,268.0,junction
76,200.0,1193.0,junction
77,203.0,473.0,junction
78,204.0,386.0,junction
79,212.0,296.0,junction
80,211.0,351.0,junction
81,219.0,290.0,junction
82,219.0,359.0,junction
83,261.0,678.0,junction
84,323.0,1015.0,junction
85,339.0,1011.0,junction
86,359.0,1376.0,junction
87,366.0,922.0,junction
88,366.0,888.0,junction
89,366.0,891.0,junction
90,375.0,949.0,junction
91,385.0,966.0,junction
92,399.0,998.0,junction
93,400.0,972.0,junction
94,498.0,249.0,junction
95,525.0,458.0,junction
96,562.0,601.0,junction
97,567.0,453.0,junction
98,567.0,602.0,junction
99,571.0,443.0,junction
100,574.0,407.0,junction
101,575.0,521.0,junction
102,577.0,279.0,junction
103,580.0,519.0,junction
104,588.0,277.0,junction
105,600.0,614.0,junction
106,601.0,1147.0,junction
107,606.0,614.0,junction
108,638.0,877.0,junction
109,639.0,853.0,junction
110,652.0,1426.0,junction
111,662.0,102.0,junction
112,664.0,1344.0,junction
113,666.0,1003.0,junction
114,667.0,1379.0,junction
115,680.0,1158.0,junction
116,684.0,1305.0,junction
117,687.0,1373.0,junction
118,694.0,1029.0,junction
119,737.0,1154.0,junction
120,758.0,1236.0,junction
121,775.0,1242.0,junction
122,792.0,1208.0,junction
123,798.0,1160.0,junction
124,810.0,1188.0,junction
125,849.0,1187.0,junction
126,851.0,1166.0,junction
127,879.0,1159.0,junction
128,905.0,1159.0,junction
129,909.0,132.0,junction
130,917.0,1235.0,junction
131,921.0,1101.0,junction
132,925.0,200.0,junction
133,927.0,1173.0,junction
134,927.0,1248.0,junction
135,928.0,210.0,junction
136,944.0,343.0,junction
137,943.0,1053.0,junction
138,951.0,739.0,junction
139,976.0,534.0,junction
140,981.0,1005.0,junction
141,999.0,597.0,junction
142,1001.0,1265.0,junction
143,1008.0,994.0,junction
144,1017.0,1161.0,junction
145,1031.0,946.0,junction
146,1042.0,822.0,junction
147,1051.0,1332.0,junction
148,1056.0,247.0,junction
149,1074.0,1253.0,junction
150,1095.0,299.0,junction
151,1100.0,1257.0,junction
152,1135.0,1109.0,junction
153,1175.0,902.0,junction
154,1189.0,834.0,junction
155,1202.0,834.0,junction
156,1202.0,1328.0,junction
157,1274.0,776.0,junction
158,1293.0,737.0,junction
159,1320.0,532.0,junction
160,1331.0,585.0,junction
161,1334.0,520.0,junction
162,1342.0,413.0,junction
163,1346.0,362.0,junction
164,1350.0,585.0,junction
165,1353.0,567.0,junction
166,1354.0,668.0,junction
167,1442.0,505.0,junction
