u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,1368.9565369287661,inf
0,2,inf,inf,inf,1095.4277703253647,inf
0,3,inf,inf,inf,636.0031446463138,inf
0,4,inf,inf,inf,332.02409551115414,inf
0,5,inf,inf,inf,633.6718393616684,inf
0,6,inf,inf,inf,462.6499756835614,inf
0,7,inf,inf,inf,1234.7926951517004,inf
0,8,inf,inf,inf,262.070601174569,inf
0,9,inf,inf,inf,511.414704520705,inf
0,10,inf,inf,inf,919.8369420718001,inf
0,11,inf,inf,inf,481.6741637248151,inf
0,12,inf,inf,inf,1210.1611462941619,inf
0,13,inf,inf,inf,523.442451469118,inf
0,14,inf,inf,inf,397.0302255496425,inf
0,15,inf,inf,inf,1344.412511099179,inf
0,16,inf,inf,inf,671.4856662654832,inf
0,17,inf,inf,inf,1406.836166723048,inf
0,18,inf,inf,inf,515.7130985344468,inf
0,19,inf,inf,inf,646.9721786908615,inf
0,20,inf,inf,inf,484.7566399751529,inf
0,21,inf,inf,inf,508.83592640457294,inf
0,22,inf,inf,inf,1148.6983938353878,inf
0,23,inf,inf,inf,837.2586219323155,inf
0,24,inf,inf,inf,574.1358724204576,inf
0,25,inf,inf,inf,738.20390137143,inf
0,26,inf,inf,inf,268.1678578800972,inf
0,27,inf,inf,inf,1159.4658252833501,inf
0,28,inf,inf,inf,492.93610133565994,inf
0,29,inf,inf,inf,754.5945931425695,inf
0,30,inf,inf,inf,441.97398113463646,inf
0,31,inf,inf,inf,1295.0868696732277,inf
0,32,inf,inf,inf,930.686305905486,inf
0,33,inf,inf,inf,230.3388807822075,inf
0,34,inf,inf,inf,1263.4951523452712,inf
0,35,inf,inf,inf,1255.6404740211267,inf
0,36,inf,inf,inf,168.6001186239203,inf
0,37,inf,inf,inf,413.14646313383827,inf
0,38,inf,inf,inf,350.6479716182599,inf
0,39,inf,inf,inf,656.1600414533027,inf
0,40,inf,inf,inf,434.7608538035595,inf
0,41,inf,inf,inf,618.2758284131768,inf
0,42,inf,inf,inf,1306.6648384340951,inf
0,43,inf,inf,inf,849.7793831342344,inf
0,44,inf,inf,inf,1358.6040629999602,inf
0,45,inf,inf,inf,624.2387363821633,inf
0,46,inf,inf,inf,429.88486830778305,inf
0,47,inf,inf,inf,1319.0034116710995,inf
0,48,inf,inf,inf,515.9040608485263,inf
0,49,inf,inf,inf,414.62874960619894,inf
0,50,inf,inf,inf,781.265639843453,inf
0,51,inf,inf,inf,1385.5381625924274,inf
0,52,inf,inf,inf,994.5235039957578,inf
0,53,inf,inf,inf,1280.2031088854612,inf
0,54,inf,inf,inf,1121.6741951208471,inf
0,55,inf,inf,inf,1427.31531204566,inf
0,56,inf,inf,inf,1149.4455185001157,inf
0,57,inf,inf,inf,1303.9240775443945,inf
0,58,inf,inf,inf,654.0833280248014,inf
0,59,inf,inf,inf,1380.922879816248,inf
0,60,inf,inf,inf,1046.168246507224,inf
0,61,inf,inf,inf,1170.2824445406332,inf
0,62,inf,inf,inf,558.3126364323128,inf
0,63,inf,inf,inf,650.902450448606,inf
0,64,inf,inf,inf,1404.8006976080273,inf
0,65,inf,inf,inf,349.04011230802683,inf
0,66,inf,inf,inf,243.74166652421167,inf
0,67,inf,inf,inf,475.5638758358334,inf
0,68,inf,inf,inf,282.57742301889584,inf
0,69,inf,inf,inf,657.9703640742491,inf
0,70,inf,inf,inf,1351.001480384089,inf
0,71,inf,inf,inf,613.1533250337961,inf
0,72,inf,inf,inf,249.15858403835898,inf
0,73,inf,inf,inf,256.76643082770767,inf
0,74,inf,inf,inf,209.40152817016403,inf
0,75,inf,inf,inf,724.0725101811282,inf
0,76,inf,inf,inf,564.3837347053865,inf
0,77,inf,inf,inf,700.3320640953118,inf
0,78,inf,inf,inf,982.5527975635712,inf
0,79,inf,inf,inf,824.7357152445867,inf
0,80,inf,inf,inf,418.7708203779246,inf
0,81,inf,inf,inf,566.535082761871,inf
0,82,inf,inf,inf,570.7696558157239,inf
0,83,inf,inf,inf,489.8264998956263,inf
0,84,inf,inf,inf,523.3364118805417,inf
0,85,inf,inf,inf,1420.9524974466951,inf
0,86,inf,inf,inf,748.006016018588,inf
0,87,inf,inf,inf,808.2728499708498,inf
0,88,inf,inf,inf,444.49071981313625,inf
0,89,inf,inf,inf,492.6743346268405,inf
0,90,inf,inf,inf,453.27806035589236,inf
0,91,inf,inf,inf,66.57326790837296,inf
0,92,inf,inf,inf,1190.7161710500113,inf
0,93,inf,inf,inf,794.6546419671881,inf
0,94,inf,inf,inf,249.3772243008571,inf
0,95,inf,inf,inf,454.78016667396565,inf
0,96,inf,inf,inf,1162.4478482925588,inf
0,97,inf,inf,inf,602.4084992760311,inf
0,98,inf,inf,inf,510.54578638942854,inf
0,99,inf,inf,inf,694.6207598394968,inf
0,100,inf,inf,inf,404.96913462633177,inf
0,101,inf,inf,inf,1061.9425596518863,inf
0,102,inf,inf,inf,250.12796724876648,inf
0,103,inf,inf,inf,714.0028011149536,inf
0,104,inf,inf,inf,156.31058825300352,inf
0,105,inf,inf,inf,1414.6123143815764,inf
0,106,inf,inf,inf,987.2598442152906,inf
0,107,inf,inf,inf,792.1868466466734,inf
1,2,inf,inf,inf,439.9363590338948,inf
1,3,inf,inf,inf,1233.9213913373899,inf
1,4,inf,inf,inf,1477.563535012962,inf
1,5,inf,inf,inf,766.9745758498126,inf
1,6,inf,inf,inf,906.9360506673004,inf
1,7,inf,inf,inf,326.4613300224086,inf
1,8,inf,inf,inf,1316.4957273003206,inf
1,9,inf,inf,inf,968.3826722943777,inf
1,10,inf,inf,inf,1344.9765797217437,inf
1,11,inf,inf,inf,887.5719689129439,inf
1,12,inf,inf,inf,219.97272558205938,inf
1,13,inf,inf,inf,1100.2517893645982,inf
1,14,inf,inf,inf,1424.3022853313128,inf
1,15,inf,inf,inf,854.6373499912112,inf
1,16,inf,inf,inf,1168.9332744002115,inf
1,17,inf,inf,inf,273.00183149568795,inf
1,18,inf,inf,inf,1022.4020735503229,inf
1,19,inf,inf,inf,1062.8099547896604,inf
1,20,inf,inf,inf,1245.534824884475,inf
1,21,inf,inf,inf,974.6896942104189,inf
1,22,inf,inf,inf,1185.4830239189425,inf
1,23,inf,inf,inf,906.6002426648694,inf
1,24,inf,inf,inf,918.2036811078466,inf
1,25,inf,inf,inf,748.7382720283504,inf
1,26,inf,inf,inf,1376.7686806431936,inf
1,27,inf,inf,inf,835.0239517522836,inf
1,28,inf,inf,inf,1085.7053007147013,inf
1,29,inf,inf,inf,616.8281770477091,inf
1,30,inf,inf,inf,1216.2503854058998,inf
1,31,inf,inf,inf,982.5884184133253,inf
1,32,inf,inf,inf,813.7106365287356,inf
1,33,inf,inf,inf,1271.0098347377175,inf
1,34,inf,inf,inf,297.8355250805384,inf
1,35,inf,inf,inf,1038.8960486978474,inf
1,36,inf,inf,inf,1454.5446022724775,inf
1,37,inf,inf,inf,956.8719872584838,inf
1,38,inf,inf,inf,1180.9911091960007,inf
1,39,inf,inf,inf,719.4025298815677,inf
1,40,inf,inf,inf,1480.301658446683,inf
1,41,inf,inf,inf,1458.5064278226544,inf
1,42,inf,inf,inf,376.10769734213096,inf
1,43,inf,inf,inf,520.2432123536067,inf
1,44,inf,inf,inf,10.44030650891055,inf
1,45,inf,inf,inf,882.9156245078009,inf
1,46,inf,inf,inf,1204.2279684511566,inf
1,47,inf,inf,inf,639.577985862553,inf
1,48,inf,inf,inf,927.6448673926892,inf
1,49,inf,inf,inf,977.9023468629166,inf
1,50,inf,inf,inf,649.5429162110845,inf
1,51,inf,inf,inf,746.3846193484965,inf
1,52,inf,inf,inf,640.0101561694158,inf
1,53,inf,inf,inf,154.25303886795876,inf
1,54,inf,inf,inf,250.19392478635447,inf
1,55,inf,inf,inf,488.635856236523,inf
1,56,inf,inf,inf,495.0686821038067,inf
1,57,inf,inf,inf,814.979754349763,inf
1,58,inf,inf,inf,1078.4178225530213,inf
1,59,inf,inf,inf,284.0739340383063,inf
1,60,inf,inf,inf,597.4027117447661,inf
1,61,inf,inf,inf,998.5995193269422,inf
1,62,inf,inf,inf,1066.8106673632392,inf
1,63,inf,inf,inf,1074.0018621957786,inf
1,64,inf,inf,inf,663.4101295578777,inf
1,65,inf,inf,inf,1178.7862401640086,inf
1,66,inf,inf,inf,1139.3226057618624,inf
1,67,inf,inf,inf,1205.2804652859847,inf
1,68,inf,inf,inf,1087.2497413198128,inf
1,69,inf,inf,inf,1292.523500753468,inf
1,70,inf,inf,inf,250.13796193301008,inf
1,71,inf,inf,inf,807.0867363548977,inf
1,72,inf,inf,inf,1168.2028933365984,inf
1,73,inf,inf,inf,1471.0122365228644,inf
1,74,inf,inf,inf,1458.5763607024487,inf
1,75,inf,inf,inf,954.245775468773,inf
1,76,inf,inf,inf,943.9793429943263,inf
1,77,inf,inf,inf,669.4184042883793,inf
1,78,inf,inf,inf,1165.9656941780063,inf
1,79,inf,inf,inf,602.0506623200409,inf
1,80,inf,inf,inf,950.2825895490246,inf
1,81,inf,inf,inf,1469.8639392814562,inf
1,82,inf,inf,inf,890.9949494806353,inf
1,83,inf,inf,inf,908.0792916920857,inf
1,84,inf,inf,inf,846.643372382965,inf
1,85,inf,inf,inf,576.6420033261538,inf
1,86,inf,inf,inf,641.1965377323867,inf
1,87,inf,inf,inf,578.6613863046333,inf
1,88,inf,inf,inf,1272.9469745437161,inf
1,89,inf,inf,inf,1476.255397957955,inf
1,90,inf,inf,inf,1008.6451308562392,inf
1,91,inf,inf,inf,1396.7798681252532,inf
1,92,inf,inf,inf,510.23621980412173,inf
1,93,inf,inf,inf,1295.0096524736794,inf
1,94,inf,inf,inf,1209.1058679867533,inf
1,95,inf,inf,inf,1009.6281493698559,inf
1,96,inf,inf,inf,906.9691284713058,inf
1,97,inf,inf,inf,882.6607502319337,inf
1,98,inf,inf,inf,1050.5355776935876,inf
1,99,inf,inf,inf,870.5170877128145,inf
1,100,inf,inf,inf,968.7073861595152,inf
1,101,inf,inf,inf,324.69678162864506,inf
1,102,inf,inf,inf,1359.3093834738286,inf
1,103,inf,inf,inf,1436.2625108245359,inf
1,104,inf,inf,inf,1370.9985412100189,inf
1,105,inf,inf,inf,383.2623122614589,inf
1,106,inf,inf,inf,386.00518131237567,inf
1,107,inf,inf,inf,621.7861368670099,inf
2,3,inf,inf,inf,820.854432892946,inf
2,4,inf,inf,inf,1124.8724372123268,inf
2,5,inf,inf,inf,628.2817839154658,inf
2,6,inf,inf,inf,655.3052723731131,inf
2,7,inf,inf,inf,604.9504111908677,inf
2,8,inf,inf,inf,1122.7488588281888,inf
2,9,inf,inf,inf,615.8904123299859,inf
2,10,inf,inf,inf,906.8858803620221,inf
2,11,inf,inf,inf,640.8244689460602,inf
2,12,inf,inf,inf,472.36003217884553,inf
2,13,inf,inf,inf,715.4369294354325,inf
2,14,inf,inf,inf,1054.9620846267414,inf
2,15,inf,inf,inf,499.0400785508114,inf
2,16,inf,inf,inf,751.330153793923,inf
2,17,inf,inf,inf,329.6695315008653,inf
2,18,inf,inf,inf,652.5595758243074,inf
2,19,inf,inf,inf,1011.2057159648575,inf
2,20,inf,inf,inf,859.0093131043458,inf
2,21,inf,inf,inf,621.0732645992741,inf
2,22,inf,inf,inf,753.9880635659957,inf
2,23,inf,inf,inf,939.6275858019495,inf
2,24,inf,inf,inf,555.4043572029301,inf
2,25,inf,inf,inf,373.60540681312415,inf
2,26,inf,inf,inf,1034.3171660569112,inf
2,27,inf,inf,inf,420.43429926684144,inf
2,28,inf,inf,inf,711.0696168449331,inf
2,29,inf,inf,inf,398.7292314340648,inf
2,30,inf,inf,inf,1085.0276494172856,inf
2,31,inf,inf,inf,590.8773138308832,inf
2,32,inf,inf,inf,893.2015450053811,inf
2,33,inf,inf,inf,944.0900380789959,inf
2,34,inf,inf,inf,187.21645226849054,inf
2,35,inf,inf,inf,631.9153424312469,inf
2,36,inf,inf,inf,1140.6121163655944,inf
2,37,inf,inf,inf,698.4239400249679,inf
2,38,inf,inf,inf,832.7136362519831,inf
2,39,inf,inf,inf,546.0586049134287,inf
2,40,inf,inf,inf,1106.22285277425,inf
2,41,inf,inf,inf,1052.0403984638613,inf
2,42,inf,inf,inf,211.29363454680788,inf
2,43,inf,inf,inf,344.8028422156639,inf
2,44,inf,inf,inf,433.48933089523666,inf
2,45,inf,inf,inf,510.0,inf
2,46,inf,inf,inf,832.1207845018655,inf
2,47,inf,inf,inf,325.1891757116156,inf
2,48,inf,inf,inf,591.0744453958401,inf
2,49,inf,inf,inf,680.8002643947783,inf
