u,v,path_length,euclidean,tortuosity,weight
2,11,98.56854249492373,87.4643,1.1270,98.5685
7,15,59.38477631085023,53.6004,1.1079,59.3848
83,81,67.4558441227157,62.6418,1.0768,67.4558
25,36,179.2964645562817,161.2079,1.1122,179.2965
80,5,184.0071426749366,171.2659,1.0744,184.0071
33,86,298.007142674937,267.9590,1.1121,298.0071
39,40,40.62741699796952,35.8050,1.1347,40.6274
128,20,57.526911934581165,51.9711,1.1069,57.5269
81,4,119.52691193458115,111.6288,1.0708,119.5269
106,105,47.213203435596405,43.6578,1.0814,47.2132
8,70,88.91168824543138,79.0569,1.1247,88.9117
66,16,22.72792206135786,18.4391,1.2326,22.7279
66,64,166.2842712474619,159.0220,1.0457,166.2843
66,30,109.6396103067892,96.3328,1.1381,109.6396
18,111,365.0193359837567,304.7655,1.1977,365.0193
21,3,113.25483399593897,104.9952,1.0787,113.2548
23,125,330.1370849898482,295.6907,1.1165,330.1371
72,84,267.74011537017776,252.5074,1.0603,267.7401
71,73,233.22539674441646,218.3323,1.0682,233.2254
48,44,72.65685424949237,71.0282,1.0229,72.6569
53,49,46.828427124746185,46.0000,1.0180,46.8284
54,24,95.98275605729681,86.5332,1.1092,95.9828
121,124,13.071067811865477,12.0830,1.0818,13.0711
0,110,444.558441227159,396.8904,1.1201,444.5584
63,65,491.98989873223394,447.7790,1.0987,491.9899
86,43,308.41630560342713,288.7213,1.0682,308.4163
116,59,306.59292911256375,281.7268,1.0883,306.5929
