u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,164.34719346554112,inf
0,2,inf,inf,inf,605.7565517598633,inf
0,3,inf,inf,inf,166.6283289239858,inf
0,4,inf,inf,inf,614.3516908091,inf
0,5,inf,inf,inf,690.2477815973044,inf
0,6,inf,inf,inf,144.62710672622887,inf
0,7,inf,inf,inf,378.2829628730324,inf
0,8,inf,inf,inf,740.2594139894474,inf
0,9,inf,inf,inf,713.5334610233776,inf
0,10,inf,inf,inf,683.4654343856754,inf
0,11,inf,inf,inf,516.6788170614313,inf
0,12,inf,inf,inf,511.4782497819433,inf
0,13,inf,inf,inf,795.7267118804043,inf
0,14,inf,inf,inf,632.4634376784163,inf
0,15,inf,inf,inf,736.0720073471073,inf
0,16,inf,inf,inf,704.6488487182818,inf
0,17,inf,inf,inf,827.0102780497955,inf
0,18,inf,inf,inf,847.7175237070425,inf
0,19,inf,inf,inf,712.006320196668,inf
0,20,inf,inf,inf,242.52834885843757,inf
0,21,inf,inf,inf,446.4806826728341,inf
0,22,inf,inf,inf,873.135155631704,inf
0,23,inf,inf,inf,542.5946921966708,inf
0,24,inf,inf,inf,681.6223294464464,inf
0,25,inf,inf,inf,773.6924453553879,inf
0,26,inf,inf,inf,212.32286735064596,inf
0,27,inf,inf,inf,295.79722784367,inf
0,28,inf,inf,inf,508.66491917567896,inf
0,29,inf,inf,inf,530.347998959174,inf
0,30,inf,inf,inf,590.8705441972886,inf
0,31,inf,inf,inf,457.62102224438945,inf
0,32,inf,inf,inf,361.53561373673824,inf
0,33,inf,inf,inf,675.5634685209081,inf
0,34,inf,inf,inf,557.2297551279903,inf
0,35,inf,inf,inf,608.7446098323993,inf
0,36,inf,inf,inf,654.87708770425,inf
0,37,inf,inf,inf,368.575636742311,inf
0,38,inf,inf,inf,362.3147802671042,inf
0,39,inf,inf,inf,109.85900054160332,inf
0,40,inf,inf,inf,833.8297188275313,inf
0,41,inf,inf,inf,614.8902341068689,inf
0,42,inf,inf,inf,864.094902195355,inf
0,43,inf,inf,inf,219.5449840010015,inf
0,44,inf,inf,inf,534.6194908530739,inf
0,45,inf,inf,inf,537.9256454195133,inf
0,46,inf,inf,inf,655.4769256045555,inf
0,47,inf,inf,inf,518.3020354966783,inf
0,48,inf,inf,inf,645.3836068571931,inf
0,49,inf,inf,inf,674.2002669830382,inf
0,50,inf,inf,inf,610.9680842728203,inf
0,51,inf,inf,inf,635.4407918917387,inf
0,52,inf,inf,inf,875.1925502425166,inf
0,53,inf,inf,inf,482.72248756402473,inf
0,54,inf,inf,inf,274.11676344215067,inf
