u,v,path_length,euclidean,tortuosity,weight
170,73,82.15432893255065,74.2496,1.1065,82.1543
197,199,37.55634918610404,34.1760,1.0989,37.5563
272,293,202.19595949289334,168.2409,1.2018,202.1960
299,91,194.7228714274747,136.0625,1.4311,194.7229
30,141,24.72792206135786,22.3607,1.1059,24.7279
35,166,81.45584412271569,74.9667,1.0866,81.4558
37,363,54.870057685088796,46.3897,1.1828,54.8701
42,22,125.8406204335659,113.0398,1.1132,125.8406
359,361,230.1543289325508,213.7592,1.0767,230.1543
47,74,34.627416997969526,31.6228,1.0950,34.6274
192,194,56.94112549695426,51.3128,1.1097,56.9411
52,28,27.62741699796953,26.2488,1.0525,27.6274
53,162,113.59797974644661,97.5295,1.1648,113.5980
59,76,42.970562748477136,38.6005,1.1132,42.9706
62,360,10.242640687119286,9.4868,1.0797,10.2426
68,58,23.970562748477146,22.0227,1.0884,23.9706
70,169,56.38477631085022,51.9230,1.0859,56.3848
246,214,150.12489168102792,136.5650,1.0993,150.1249
246,159,57.94112549695427,51.4782,1.1255,57.9411
103,323,1.4142135623730951,1.4142,1.0000,1.4142
294,41,143.12489168102786,130.1883,1.0994,143.1249
122,336,48.041630560342604,41.0122,1.1714,48.0416
125,7,16.313708498984763,15.2643,1.0687,16.3137
126,13,44.284271247461895,40.0000,1.1071,44.2843
364,361,50.31370849898477,47.6760,1.0553,50.3137
130,39,39.35533905932738,37.0135,1.0633,39.3553
135,334,11.242640687119287,10.4403,1.0768,11.2426
138,217,105.11269837220807,95.4254,1.1015,105.1127
307,86,89.74011537017755,68.1175,1.3174,89.7401
144,201,43.727922061357845,41.0000,1.0665,43.7279
328,331,37.384776310850235,34.5398,1.0824,37.3848
328,340,58.970562748477136,54.0000,1.0920,58.9706
152,92,61.28427124746189,56.6480,1.0818,61.2843
153,347,34.798989873223334,31.3847,1.1088,34.7990
5,227,4.82842712474619,4.4721,1.0797,4.8284
200,111,41.970562748477136,38.8973,1.0790,41.9706
267,134,24.384776310850242,22.6274,1.0777,24.3848
63,243,147.32590180780454,115.8836,1.2713,147.3259
67,32,17.485281374238575,16.1555,1.0823,17.4853
206,205,5.656854249492381,5.6569,1.0000,5.6569
265,82,36.14213562373095,30.5287,1.1839,36.1421
213,48,30.798989873223338,28.6531,1.0749,30.7990
84,358,134.12489168102778,112.7120,1.1900,134.1249
85,203,57.55634918610403,54.1295,1.0633,57.5563
320,324,30.041630560342625,28.6007,1.0504,30.0416
90,133,43.89949493661166,41.0122,1.0704,43.8995
104,163,28.798989873223338,26.4008,1.0908,28.7990
118,168,38.55634918610404,33.1210,1.1641,38.5563
123,172,219.37972567696735,194.1391,1.1300,219.3797
337,99,161.4507934888324,151.2118,1.0677,161.4508
127,220,161.12489168102792,143.6001,1.1220,161.1249
212,204,112.4264068711928,104.4031,1.0768,112.4264
139,105,51.48528137423857,49.3660,1.0429,51.4853
356,46,15.313708498984763,12.6491,1.2107,15.3137
216,101,15.899494936611667,14.7648,1.0768,15.8995
165,112,222.80613254816012,203.0394,1.0974,222.8061
14,280,176.13708498984772,160.0781,1.1003,176.1371
18,166,70.52691193458114,65.1920,1.0818,70.5269
29,44,58.59797974644663,54.3783,1.0776,58.5980
33,230,285.9482681718914,251.8293,1.1355,285.9483
327,333,18.55634918610405,17.8045,1.0422,18.5563
365,151,42.14213562373095,37.6563,1.1191,42.1421
54,349,85.74011537017755,76.8505,1.1157,85.7401
208,210,17.142135623730955,16.4012,1.0452,17.1421
295,65,259.90663761154855,232.1077,1.1198,259.9066
88,4,204.551298552221,178.3984,1.1466,204.5513
323,322,15.899494936611669,14.7648,1.0768,15.8995
286,290,62.18376618407355,55.4437,1.1216,62.1838
106,287,38.89949493661166,36.3456,1.0703,38.8995
150,350,12.071067811865476,11.1803,1.0797,12.0711
220,34,194.65180361560925,152.9706,1.2725,194.6518
220,222,15.242640687119287,14.3178,1.0646,15.2426
17,147,37.55634918610404,32.9848,1.1386,37.5563
189,98,133.76955262170043,121.3960,1.1019,133.7696
189,128,2.414213562373095,2.2361,1.0797,2.4142
189,233,307.3086578651019,279.5085,1.0995,307.3087
177,172,27.55634918610405,25.4951,1.0808,27.5563
243,75,73.72792206135784,70.1783,1.0506,73.7279
194,160,94.6690475583121,79.7621,1.1869,94.6690
