u,v,path_length,euclidean,tortuosity,weight
149,148,42.21320343559641,38.4838,1.0969,42.2132
149,153,62.84062043356591,58.8303,1.0682,62.8406
165,167,31.82842712474619,31.0644,1.0246,31.8284
197,200,17.242640687119284,16.0312,1.0756,17.2426
168,37,274.96551211459405,239.1339,1.1498,274.9655
9,151,17.656854249492383,16.1245,1.0950,17.6569
118,74,114.15432893255065,101.6514,1.1230,114.1543
10,107,4.0,4.0000,1.0000,4.0000
16,144,233.5096679918782,167.1556,1.3970,233.5097
174,52,140.0538238691624,119.0504,1.1764,140.0538
174,27,146.2670273047588,129.6302,1.1283,146.2670
148,137,74.74011537017756,69.6348,1.0733,74.7401
148,28,79.4558441227157,73.7564,1.0773,79.4558
202,92,60.84062043356591,56.6127,1.0747,60.8406
23,162,52.18376618407355,48.0833,1.0853,52.1838
107,32,1.4142135623730951,1.4142,1.0000,1.4142
104,102,16.313708498984763,15.2643,1.0687,16.3137
104,38,250.1959594928935,227.1409,1.1015,250.1960
104,105,101.01219330881972,89.6772,1.1264,101.0122
42,2,49.79898987322332,42.7551,1.1647,49.7990
122,49,390.07315985291973,348.4279,1.1195,390.0732
54,126,124.39696961966992,112.9469,1.1014,124.3970
121,120,12.485281374238571,11.6619,1.0706,12.4853
60,35,119.0416305603426,112.4500,1.0586,119.0416
63,220,127.02438661763941,115.6763,1.0981,127.0244
130,131,188.39696961967007,170.0265,1.1080,188.3970
146,71,28.55634918610405,25.9422,1.1008,28.5563
69,3,285.1248916810281,254.0020,1.1225,285.1249
198,81,157.8233764908629,141.4214,1.1160,157.8234
160,156,54.52691193458115,46.3249,1.1771,54.5269
166,80,373.0731598529198,336.1443,1.1099,373.0732
213,76,40.65685424949238,39.0000,1.0425,40.6569
116,77,10.485281374238571,10.0000,1.0485,10.4853
221,11,3.82842712474619,3.0000,1.2761,3.8284
206,68,45.21320343559643,40.7185,1.1104,45.2132
82,176,86.69848480983495,78.5175,1.1042,86.6985
85,101,55.14213562373094,51.1566,1.0779,55.1421
127,33,445.4751801064729,394.4426,1.1294,445.4752
215,218,19.48528137423857,18.0278,1.0808,19.4853
100,94,110.254833995939,100.9009,1.0927,110.2548
191,193,10.656854249492381,9.2195,1.1559,10.6569
8,29,19.07106781186548,17.7200,1.0762,19.0711
21,109,195.6101730552667,179.3349,1.0908,195.6102
22,120,14.485281374238573,13.4164,1.0797,14.4853
101,51,83.31370849898474,80.0250,1.0411,83.3137
101,102,135.63961030678922,123.1666,1.1013,135.6396
217,50,60.31370849898475,56.2228,1.0728,60.3137
36,189,130.32590180780446,120.2082,1.0842,130.3259
66,73,46.87005768508879,41.8808,1.1191,46.8701
78,200,111.01219330881969,101.6366,1.0922,111.0122
79,222,16.071067811865476,14.0357,1.1450,16.0711
