u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,1036.2128159794204,inf
0,2,inf,inf,inf,773.005821452853,inf
0,3,inf,inf,inf,714.3794509922581,inf
0,4,inf,inf,inf,972.6237710440764,inf
0,5,2.0,19.2426,19.242640687119287,17.0,1.1319200404187817
0,6,inf,inf,inf,986.9189429735352,inf
0,7,inf,inf,inf,450.0011111097394,inf
0,8,inf,inf,inf,1132.3131192386672,inf
0,9,inf,inf,inf,423.81245852381454,inf
0,10,inf,inf,inf,346.8501117197456,inf
0,11,inf,inf,inf,1078.1113115073044,inf
0,12,inf,inf,inf,671.1974374206147,inf
0,13,inf,inf,inf,963.7992529567555,inf
0,14,inf,inf,inf,865.1670358953813,inf
0,15,inf,inf,inf,545.9413887955373,inf
0,16,inf,inf,inf,643.6839286482148,inf
0,17,inf,inf,inf,776.0889124320744,inf
0,18,inf,inf,inf,733.48483283569,inf
0,19,inf,inf,inf,252.48564315620007,inf
0,20,inf,inf,inf,626.7671018807545,inf
0,21,inf,inf,inf,480.63499664506327,inf
0,22,inf,inf,inf,873.9530879858484,inf
0,23,inf,inf,inf,1053.080243856089,inf
0,24,inf,inf,inf,232.13789005675054,inf
0,25,inf,inf,inf,940.5551552141958,inf
0,26,inf,inf,inf,509.92744581950086,inf
0,27,inf,inf,inf,406.21422919439937,inf
0,28,inf,inf,inf,909.0885545424054,inf
0,29,inf,inf,inf,938.8892373437881,inf
0,30,inf,inf,inf,857.6106342624256,inf
0,31,inf,inf,inf,52.80151512977634,inf
0,32,inf,inf,inf,1094.4085160487377,inf
0,33,inf,inf,inf,350.76630396889607,inf
0,34,inf,inf,inf,356.43793288593736,inf
0,35,inf,inf,inf,557.0439839007329,inf
0,36,inf,inf,inf,978.358318817804,inf
0,37,inf,inf,inf,308.3018001893599,inf
0,38,inf,inf,inf,297.13969778540195,inf
0,39,inf,inf,inf,378.1600190395595,inf
0,40,inf,inf,inf,98.71676655968832,inf
0,41,inf,inf,inf,423.2540608192673,inf
0,42,inf,inf,inf,1033.0004840269921,inf
0,43,inf,inf,inf,561.1434754142651,inf
0,44,inf,inf,inf,469.5955706775778,inf
0,45,inf,inf,inf,383.15793088490284,inf
0,46,inf,inf,inf,995.3818362819366,inf
0,47,inf,inf,inf,116.29703349613007,inf
0,48,inf,inf,inf,768.2109085400962,inf
0,49,inf,inf,inf,563.6745514922596,inf
0,50,inf,inf,inf,754.629047943425,inf
0,51,inf,inf,inf,1043.7241014750978,inf
0,52,inf,inf,inf,909.7873377883427,inf
0,53,inf,inf,inf,989.8009900985147,inf
0,54,inf,inf,inf,356.5613551690648,inf
0,55,inf,inf,inf,741.033062690188,inf
0,56,inf,inf,inf,350.96011169362254,inf
0,57,inf,inf,inf,407.1228315877163,inf
0,58,inf,inf,inf,847.4550135552919,inf
0,59,inf,inf,inf,995.9482918304544,inf
0,60,inf,inf,inf,546.5180692346777,inf
0,61,inf,inf,inf,546.4430436925701,inf
0,62,inf,inf,inf,1016.8269272595018,inf
0,63,inf,inf,inf,423.70980635335786,inf
0,64,inf,inf,inf,552.5115383410558,inf
0,65,inf,inf,inf,789.3541663917408,inf
0,66,inf,inf,inf,1004.9203948572246,inf
