u,v,path_length,euclidean,tortuosity,weight
6,281,2.414213562373095,2.2361,1.0797,2.4142
159,155,107.53910524340085,97.5910,1.1019,107.5391
159,168,87.63961030678921,82.0975,1.0675,87.6396
159,161,176.87005768508882,169.4993,1.0435,176.8701
187,186,24.071067811865476,22.5610,1.0669,24.0711
175,83,274.0071426749371,237.2003,1.1552,274.0071
26,228,34.798989873223334,31.3847,1.1088,34.7990
128,51,66.69848480983497,61.0983,1.0917,66.6985
34,124,263.710678118655,194.3734,1.3567,263.7107
163,100,88.35533905932732,81.2712,1.0872,88.3553
41,92,117.22539674441609,101.3558,1.1566,117.2254
238,75,91.0832611206852,84.1724,1.0821,91.0833
155,167,219.20815280171348,181.3202,1.2090,219.2082
191,105,352.5929291125637,325.7299,1.0825,352.5929
235,121,140.4680374315355,128.6934,1.0915,140.4680
222,110,28.55634918610405,25.9422,1.1008,28.5563
227,239,122.78174593052012,102.1421,1.2021,122.7817
57,97,52.97056274847713,49.4773,1.0706,52.9706
281,93,22.656854249492383,21.3776,1.0598,22.6569
196,193,29.870057685088817,29.0000,1.0300,29.8701
183,95,19.656854249492383,18.4391,1.0660,19.6569
63,213,40.698484809834994,37.5366,1.0842,40.6985
69,211,2.414213562373095,2.2361,1.0797,2.4142
101,195,175.3675323681472,159.1760,1.1017,175.3675
106,198,162.61017305526653,147.1666,1.1049,162.6102
118,254,27.798989873223338,26.0768,1.0660,27.7990
245,211,327.52186130069833,279.3421,1.1725,327.5219
211,209,37.72792206135785,33.2415,1.1350,37.7279
277,275,68.49747468305829,64.3506,1.0644,68.4975
276,82,122.36753236814704,112.1606,1.0910,122.3675
239,236,18.071067811865476,16.7631,1.0780,18.0711
24,278,130.12489168102775,118.5327,1.0978,130.1249
38,72,34.213203435596434,31.7648,1.0771,34.2132
42,279,130.2842712474619,122.0164,1.0678,130.2843
253,260,28.313708498984763,26.2488,1.0787,28.3137
234,243,106.74011537017755,97.5756,1.0939,106.7401
237,230,203.7106781186548,163.2942,1.2475,203.7107
76,99,25.970562748477146,24.1868,1.0738,25.9706
213,80,25.899494936611667,23.4094,1.1064,25.8995
111,122,47.79898987322331,44.2719,1.0797,47.7990
240,114,206.56854249492392,190.6463,1.0835,206.5685
