u,v,path_length,euclidean,tortuosity,weight
4,163,51.69848480983499,47.0106,1.0997,51.6985
10,181,111.78174593052012,100.4092,1.1133,111.7817
13,101,130.53910524340085,116.2970,1.1225,130.5391
14,181,50.183766184073555,45.2769,1.1084,50.1838
18,50,53.355339059327356,48.6004,1.0978,53.3553
23,187,299.13203435596506,276.4001,1.0822,299.1320
24,89,39.38477631085024,35.1141,1.1216,39.3848
25,150,394.83051916580047,360.6619,1.0947,394.8305
121,76,13.071067811865477,10.7703,1.2136,13.0711
121,49,57.97056274847712,53.9351,1.0748,57.9706
29,1,83.98275605729685,78.5493,1.0692,83.9828
31,19,56.384776310850214,52.1728,1.0807,56.3848
37,28,117.84062043356589,96.4261,1.2221,117.8406
188,189,148.15432893255075,136.9708,1.0816,148.1543
46,116,86.56854249492373,79.6116,1.0874,86.5685
101,102,15.071067811865477,13.9284,1.0820,15.0711
58,87,90.88225099390849,83.6002,1.0871,90.8823
69,27,137.1248916810278,116.7776,1.1742,137.1249
72,43,31.284271247461913,30.4795,1.0264,31.2843
75,130,151.38477631085027,146.1677,1.0357,151.3848
77,56,26.72792206135786,24.6982,1.0822,26.7279
132,128,124.66904755831207,114.4814,1.0890,124.6690
167,162,50.01219330881973,47.6340,1.0499,50.0122
6,169,154.7401153701777,141.7921,1.0913,154.7401
21,48,52.94112549695426,47.3814,1.1173,52.9411
22,118,306.2670273047591,283.3231,1.0810,306.2670
108,109,14.414213562373096,14.0357,1.0270,14.4142
38,166,73.42640687119282,63.6003,1.1545,73.4264
116,44,184.58073580374355,165.6050,1.1146,184.5807
109,81,22.970562748477146,20.0000,1.1485,22.9706
64,143,114.6274169979695,107.5174,1.0661,114.6274
67,148,40.31370849898475,37.0540,1.0880,40.3137
