id,y,x,type
0,455.0,830.0,endpoint
1,1360.0,335.0,endpoint
2,589.0,992.0,endpoint
3,1228.0,948.0,endpoint
4,154.0,301.0,endpoint
5,432.0,1413.0,endpoint
6,1099.0,104.0,endpoint
7,763.0,155.0,endpoint
8,1347.0,1182.0,endpoint
9,197.0,472.0,endpoint
10,596.0,1463.0,endpoint
11,1146.0,493.0,endpoint
12,511.0,229.0,endpoint
13,100.0,396.0,endpoint
14,28.0,935.0,endpoint
15,411.0,1020.0,endpoint
16,505.0,527.0,endpoint
17,999.0,1096.0,endpoint
18,316.0,1350.0,endpoint
19,335.0,1363.0,endpoint
20,1465.0,587.0,endpoint
21,887.0,247.0,endpoint
22,1042.0,731.0,endpoint
23,1405.0,554.0,endpoint
24,619.0,1268.0,endpoint
25,686.0,611.0,endpoint
26,543.0,211.0,endpoint
27,753.0,1021.0,endpoint
28,546.0,957.0,endpoint
29,881.0,78.0,endpoint
30,415.0,89.0,endpoint
31,174.0,658.0,endpoint
32,1085.0,1024.0,endpoint
33,1369.0,847.0,endpoint
34,1077.0,1020.0,endpoint
35,701.0,943.0,endpoint
36,453.0,548.0,endpoint
37,641.0,1447.0,endpoint
38,1184.0,801.0,endpoint
39,1240.0,528.0,endpoint
40,683.0,946.0,endpoint
41,772.0,402.0,endpoint
42,443.0,1102.0,endpoint
43,666.0,338.0,endpoint
44,985.0,73.0,endpoint
45,558.0,921.0,endpoint
46,1216.0,179.0,endpoint
47,762.0,290.0,endpoint
48,329.0,771.0,endpoint
49,818.0,883.0,endpoint
50,308.0,870.0,endpoint
51,698.0,839.0,endpoint
52,120.0,926.0,endpoint
53,932.0,1371.0,endpoint
54,831.0,282.0,endpoint
55,917.0,1346.0,endpoint
56,1488.0,725.0,endpoint
57,575.0,1335.0,endpoint
58,800.0,669.0,endpoint
59,922.0,103.0,endpoint
60,688.0,1068.0,endpoint
61,387.0,692.0,endpoint
62,1176.0,1032.0,endpoint
63,1243.0,930.0,endpoint
64,603.0,1033.0,endpoint
65,712.0,110.0,endpoint
66,760.0,1083.0,endpoint
67,865.0,92.0,endpoint
68,595.0,414.0,endpoint
69,1327.0,513.0,endpoint
70,654.0,256.0,endpoint
71,493.0,824.0,endpoint
72,807.0,68.0,endpoint
73,10.0,727.0,endpoint
74,792.0,1138.0,endpoint
75,1211.0,786.0,endpoint
76,718.0,1207.0,endpoint
77,786.0,740.0,endpoint
78,810.0,1427.0,endpoint
79,878.0,1479.0,endpoint
80,1098.0,1400.0,endpoint
81,614.0,423.0,endpoint
82,604.0,867.0,endpoint
83,164.0,668.0,endpoint
84,1123.0,657.0,endpoint
85,684.0,994.0,endpoint
86,790.0,877.0,endpoint
87,1362.0,338.0,endpoint
88,1097.0,110.0,endpoint
89,789.0,540.0,endpoint
90,730.0,783.0,endpoint
91,1469.0,930.0,endpoint
92,201.0,1257.0,endpoint
93,871.0,148.0,endpoint
94,115.0,1141.0,endpoint
95,938.0,595.0,endpoint
96,1166.0,1029.0,endpoint
97,939.0,514.0,endpoint
98,1284.0,1259.0,endpoint
99,62.0,506.0,endpoint
100,668.0,444.0,endpoint
101,592.0,406.0,endpoint
102,847.0,28.0,endpoint
103,955.0,1196.0,endpoint
104,908.0,608.0,endpoint
105,585.0,1041.0,endpoint
106,929.0,1305.0,endpoint
107,39.0,833.0,endpoint
108,651.0,1114.0,endpoint
109,1287.0,247.0,endpoint
110,968.0,284.0,endpoint
111,810.0,1406.0,endpoint
112,676.0,725.0,endpoint
113,94.0,515.0,junction
114,118.0,422.0,junction
115,119.0,919.0,junction
116,165.0,692.0,junction
117,169.0,667.0,junction
118,169.0,658.0,junction
119,175.0,724.0,junction
120,178.0,390.0,junction
121,178.0,379.0,junction
122,180.0,763.0,junction
123,214.0,792.0,junction
124,226.0,762.0,junction
125,226.0,772.0,junction
126,235.0,842.0,junction
127,250.0,859.0,junction
128,279.0,962.0,junction
129,284.0,290.0,junction
130,305.0,860.0,junction
131,313.0,987.0,junction
132,339.0,872.0,junction
133,339.0,1346.0,junction
134,348.0,885.0,junction
135,363.0,1333.0,junction
136,369.0,522.0,junction
137,368.0,645.0,junction
138,385.0,602.0,junction
139,399.0,130.0,junction
140,404.0,1086.0,junction
141,407.0,602.0,junction
142,408.0,915.0,junction
143,413.0,1067.0,junction
144,422.0,1082.0,junction
145,424.0,436.0,junction
146,424.0,1070.0,junction
147,440.0,1070.0,junction
148,446.0,1329.0,junction
149,471.0,336.0,junction
150,486.0,602.0,junction
151,493.0,1223.0,junction
152,532.0,236.0,junction
153,541.0,1220.0,junction
154,545.0,293.0,junction
155,547.0,1255.0,junction
156,588.0,582.0,junction
157,590.0,578.0,junction
158,602.0,578.0,junction
159,607.0,720.0,junction
160,606.0,869.0,junction
161,618.0,1103.0,junction
162,624.0,1104.0,junction
163,627.0,1228.0,junction
164,651.0,1112.0,junction
165,656.0,1107.0,junction
166,672.0,821.0,junction
167,683.0,1068.0,junction
168,688.0,994.0,junction
169,698.0,1155.0,junction
170,706.0,1121.0,junction
171,711.0,1123.0,junction
172,711.0,1139.0,junction
173,770.0,1053.0,junction
174,785.0,1162.0,junction
175,790.0,741.0,junction
176,803.0,1155.0,junction
177,821.0,433.0,junction
178,822.0,1153.0,junction
179,826.0,1101.0,junction
180,827.0,206.0,junction
181,834.0,1237.0,junction
182,847.0,876.0,junction
183,859.0,1108.0,junction
184,874.0,822.0,junction
185,875.0,840.0,junction
186,913.0,106.0,junction
187,913.0,930.0,junction
188,922.0,913.0,junction
189,924.0,197.0,junction
190,928.0,1079.0,junction
191,936.0,98.0,junction
192,944.0,441.0,junction
193,943.0,607.0,junction
194,946.0,1290.0,junction
195,950.0,739.0,junction
196,966.0,608.0,junction
197,974.0,183.0,junction
198,974.0,771.0,junction
199,988.0,1064.0,junction
200,989.0,622.0,junction
201,989.0,638.0,junction
