u,v,path_length,euclidean,tortuosity,weight
3,113,27.899494936611667,25.0200,1.1151,27.8995
130,85,76.14213562373094,72.2496,1.0539,76.1421
5,212,80.18376618407355,70.8378,1.1319,80.1838
9,81,130.56854249492375,120.2082,1.0862,130.5685
10,7,190.22034611053314,181.7608,1.0465,190.2203
14,26,76.84062043356592,70.2638,1.0936,76.8406
17,224,10.656854249492381,9.2195,1.1559,10.6569
20,121,127.84062043356587,114.4902,1.1166,127.8406
152,76,27.45584412271572,26.8701,1.0218,27.4558
23,217,16.48528137423857,15.2315,1.0823,16.4853
27,179,8.82842712474619,8.2462,1.0706,8.8284
30,36,130.79898987322332,125.5747,1.0416,130.7990
205,37,1.4142135623730951,1.4142,1.0000,1.4142
32,74,119.09545442950487,110.0000,1.0827,119.0955
39,195,25.07106781186548,23.5372,1.0652,25.0711
43,59,37.55634918610406,34.7851,1.0797,37.5563
44,91,33.48528137423857,31.0644,1.0779,33.4853
47,83,38.970562748477136,34.5254,1.1288,38.9706
48,21,144.56854249492378,133.5215,1.0827,144.5685
50,22,116.12489168102775,105.6788,1.0988,116.1249
51,62,100.76955262170043,91.7606,1.0982,100.7696
53,61,46.69848480983499,43.4166,1.0756,46.6985
55,110,22.313708498984763,20.1246,1.1088,22.3137
56,226,30.041630560342625,27.2029,1.1044,30.0416
133,12,66.55634918610403,62.2013,1.0700,66.5563
196,214,347.9726547895314,321.4747,1.0824,347.9727
196,77,60.45584412271569,53.3385,1.1334,60.4558
162,4,15.142135623730955,14.8661,1.0186,15.1421
218,211,163.10764773832483,154.3017,1.0571,163.1076
66,84,58.49747468305829,55.9017,1.0464,58.4975
203,90,40.526911934581186,38.4187,1.0549,40.5269
203,120,176.663996924429,167.7647,1.0530,176.6640
203,89,11.899494936611667,11.4018,1.0437,11.8995
73,49,29.0,29.0000,1.0000,29.0000
219,221,134.49747468305833,121.8236,1.1040,134.4975
219,220,134.55634918610406,130.0961,1.0343,134.5563
219,45,64.7989898732233,60.6383,1.0686,64.7990
78,212,207.8355697996829,192.4812,1.0798,207.8356
86,126,21.82842712474619,21.0000,1.0394,21.8284
88,190,132.12489168102778,114.6909,1.1520,132.1249
99,103,118.11269837220807,108.3744,1.0899,118.1127
166,116,112.12489168102776,101.8332,1.1011,112.1249
108,190,44.970562748477136,41.7612,1.0768,44.9706
107,159,42.45584412271572,38.0132,1.1169,42.4558
156,19,189.8111831820431,173.0462,1.0969,189.8112
111,34,28.485281374238575,26.0000,1.0956,28.4853
112,123,214.7106781186551,199.8499,1.0744,214.7107
154,137,293.50461735799536,266.9082,1.0996,293.5046
6,179,12.656854249492381,11.7047,1.0813,12.6569
13,199,160.01219330881975,149.2816,1.0719,160.0122
146,70,29.041630560342625,27.8029,1.0446,29.0416
31,159,2.414213562373095,2.2361,1.0797,2.4142
40,164,137.88225099390849,123.0041,1.1210,137.8823
41,79,41.62741699796952,38.4838,1.0817,41.6274
42,199,199.93607486307118,182.4089,1.0961,199.9361
65,122,44.76955262170046,42.8019,1.0460,44.7696
190,98,18.89949493661167,16.6433,1.1356,18.8995
135,93,112.15432893255064,102.0441,1.0991,112.1543
95,119,20.656854249492383,19.1050,1.0812,20.6569
