u,v,path_length,euclidean,tortuosity,weight
121,122,38.31370849898476,35.5106,1.0789,38.3137
121,63,183.75230867899737,160.0781,1.1479,183.7523
3,91,45.21320343559641,41.2311,1.0966,45.2132
118,12,109.45584412271569,102.9563,1.0631,109.4558
159,29,29.313708498984766,26.3059,1.1143,29.3137
13,190,90.6690475583121,83.2586,1.0890,90.6690
178,48,44.04163056034261,39.8246,1.1059,44.0416
149,39,80.15432893255065,72.8629,1.1001,80.1543
161,156,53.384776310850235,44.6430,1.1958,53.3848
16,65,56.69848480983498,51.0000,1.1117,56.6985
20,192,256.55129855222094,228.7400,1.1216,256.5513
138,133,41.21320343559641,38.0789,1.0823,41.2132
138,146,50.55634918610403,46.5296,1.0865,50.5563
184,87,20.899494936611667,18.2483,1.1453,20.8995
184,165,279.2497833620563,258.0174,1.0823,279.2498
184,51,173.27922061357873,162.0494,1.0693,173.2792
193,192,28.414213562373096,28.0179,1.0141,28.4142
175,22,192.681240867132,154.5736,1.2465,192.6812
186,1,183.26702730475876,167.2991,1.0954,183.2670
134,0,266.8650070512059,246.6191,1.0821,266.8650
105,107,56.79898987322331,52.3927,1.0841,56.7990
42,67,19.242640687119287,18.0278,1.0674,19.2426
116,19,299.3380951166249,271.4885,1.1026,299.3381
116,106,300.9777054234143,278.1115,1.0822,300.9777
44,137,35.798989873223334,31.0483,1.1530,35.7990
213,74,304.0782104868026,279.3081,1.0887,304.0782
54,164,9.242640687119286,8.5440,1.0818,9.2426
56,205,62.72792206135783,59.6825,1.0510,62.7279
57,81,117.84062043356589,105.9906,1.1118,117.8406
124,47,17.899494936611667,16.5529,1.0813,17.8995
194,90,63.25483399593901,59.0762,1.0707,63.2548
75,26,93.55634918610403,88.0000,1.0631,93.5563
77,123,110.11269837220804,102.5914,1.0733,110.1127
85,132,264.1492782986681,242.4706,1.0894,264.1493
112,115,108.25483399593898,98.4327,1.0998,108.2548
173,177,27.071067811865476,25.0200,1.0820,27.0711
96,61,9.242640687119286,8.0623,1.1464,9.2426
99,101,17.55634918610405,17.0294,1.0309,17.5563
100,98,17.970562748477146,17.6918,1.0158,17.9706
100,101,4.82842712474619,4.4721,1.0797,4.8284
211,23,115.28427124746189,107.2986,1.0744,115.2843
227,218,190.7645019878173,175.8551,1.0848,190.7645
49,78,128.72792206135784,125.3236,1.0272,128.7279
113,70,127.2132034355964,121.6963,1.0453,127.2132
76,89,302.4091629284902,278.6862,1.0851,302.4092
152,146,55.79898987322332,50.3587,1.1080,55.7990
