id,y,x,type
0,571.0,376.0,endpoint
1,1021.0,951.0,endpoint
2,1358.0,328.0,endpoint
3,321.0,1070.0,endpoint
4,414.0,84.0,endpoint
5,723.0,165.0,endpoint
6,176.0,1097.0,endpoint
7,755.0,1481.0,endpoint
8,579.0,611.0,endpoint
9,766.0,1029.0,endpoint
10,912.0,308.0,endpoint
11,443.0,879.0,endpoint
12,1483.0,746.0,endpoint
13,1187.0,1049.0,endpoint
14,989.0,146.0,endpoint
15,1402.0,400.0,endpoint
16,798.0,206.0,endpoint
17,807.0,236.0,endpoint
18,643.0,689.0,endpoint
19,622.0,883.0,endpoint
20,844.0,642.0,endpoint
21,681.0,819.0,endpoint
22,983.0,818.0,endpoint
23,553.0,587.0,endpoint
24,986.0,1439.0,endpoint
25,1483.0,750.0,endpoint
26,903.0,28.0,endpoint
27,642.0,692.0,endpoint
28,801.0,218.0,endpoint
29,795.0,220.0,endpoint
30,1218.0,1299.0,endpoint
31,727.0,1156.0,endpoint
32,783.0,1243.0,endpoint
33,606.0,1467.0,endpoint
34,405.0,540.0,endpoint
35,1479.0,884.0,endpoint
36,906.0,452.0,endpoint
37,247.0,1097.0,endpoint
38,1158.0,139.0,endpoint
39,170.0,865.0,endpoint
40,593.0,431.0,endpoint
41,162.0,1074.0,endpoint
42,139.0,1170.0,endpoint
43,1110.0,1386.0,endpoint
44,301.0,814.0,endpoint
45,342.0,1361.0,endpoint
46,1160.0,1344.0,endpoint
47,967.0,830.0,endpoint
48,928.0,637.0,endpoint
49,773.0,373.0,endpoint
50,1354.0,1163.0,endpoint
51,213.0,1268.0,endpoint
52,377.0,1391.0,endpoint
53,402.0,188.0,endpoint
54,660.0,212.0,endpoint
55,395.0,332.0,endpoint
56,198.0,1032.0,endpoint
57,798.0,1076.0,endpoint
58,446.0,654.0,endpoint
59,1014.0,355.0,endpoint
60,88.0,409.0,endpoint
61,530.0,1453.0,endpoint
62,1270.0,235.0,endpoint
63,929.0,396.0,endpoint
64,169.0,290.0,endpoint
65,693.0,830.0,endpoint
66,970.0,979.0,endpoint
67,601.0,658.0,endpoint
68,894.0,1298.0,endpoint
69,675.0,189.0,endpoint
70,1152.0,382.0,endpoint
71,38.0,892.0,endpoint
