u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,1480.2621389470178,inf
0,2,inf,inf,inf,742.8606868047333,inf
0,3,inf,inf,inf,621.3316344755029,inf
0,4,inf,inf,inf,1219.921718800022,inf
0,5,inf,inf,inf,1005.8374620185907,inf
0,6,inf,inf,inf,1363.2596964628567,inf
0,7,inf,inf,inf,1440.4252844212365,inf
0,8,inf,inf,inf,686.3388376013702,inf
0,9,inf,inf,inf,487.6935513209089,inf
0,10,inf,inf,inf,689.7717013621246,inf
0,11,inf,inf,inf,897.3031817618836,inf
0,12,inf,inf,inf,316.07752213657966,inf
0,13,inf,inf,inf,839.2472817948236,inf
0,14,inf,inf,inf,843.4364232116135,inf
0,15,inf,inf,inf,422.0426518730068,inf
0,16,inf,inf,inf,670.6608680995187,inf
0,17,inf,inf,inf,466.93040166602987,inf
0,18,inf,inf,inf,824.8393783034368,inf
0,19,inf,inf,inf,565.7322688339424,inf
0,20,inf,inf,inf,1343.8720177159728,inf
0,21,inf,inf,inf,1106.092220386709,inf
0,22,inf,inf,inf,686.5136560914138,inf
0,23,inf,inf,inf,506.1640050418441,inf
0,24,inf,inf,inf,561.3065116315684,inf
0,25,inf,inf,inf,295.14911485552517,inf
0,26,inf,inf,inf,212.19802072592478,inf
0,27,inf,inf,inf,1369.7649433388196,inf
0,28,inf,inf,inf,253.9389690457138,inf
0,29,inf,inf,inf,970.1597806547126,inf
0,30,inf,inf,inf,23.194827009486403,inf
0,31,inf,inf,inf,645.7282710242754,inf
0,32,inf,inf,inf,314.00636936215164,inf
0,33,inf,inf,inf,681.8746219064029,inf
0,34,inf,inf,inf,273.70787347096905,inf
0,35,inf,inf,inf,564.3580423808985,inf
0,36,inf,inf,inf,704.3614129124337,inf
0,37,inf,inf,inf,521.9703056688187,inf
0,38,inf,inf,inf,1367.6933135758177,inf
0,39,inf,inf,inf,306.27112172060885,inf
0,40,inf,inf,inf,577.9454991606043,inf
0,41,inf,inf,inf,509.6165224951012,inf
0,42,inf,inf,inf,510.84439901010956,inf
0,43,inf,inf,inf,1004.7989848720987,inf
0,44,inf,inf,inf,797.1712488543475,inf
0,45,inf,inf,inf,665.1473520957593,inf
0,46,inf,inf,inf,1382.8973208448992,inf
0,47,inf,inf,inf,286.7908645685912,inf
0,48,inf,inf,inf,576.6246612832302,inf
0,49,inf,inf,inf,1069.6807935080446,inf
0,50,inf,inf,inf,116.06894502837527,inf
0,51,inf,inf,inf,1451.3800329341727,inf
0,52,inf,inf,inf,1475.3457221953097,inf
0,53,inf,inf,inf,807.9467804255427,inf
0,54,inf,inf,inf,1190.3113038192992,inf
0,55,inf,inf,inf,996.5420211912792,inf
0,56,inf,inf,inf,910.7711018691799,inf
0,57,inf,inf,inf,1240.3886487710213,inf
0,58,inf,inf,inf,731.4164340510814,inf
0,59,inf,inf,inf,625.4486389784536,inf
0,60,inf,inf,inf,548.9936247352969,inf
0,61,inf,inf,inf,618.8093405888441,inf
0,62,inf,inf,inf,1049.2306705391336,inf
0,63,inf,inf,inf,989.5519187996151,inf
0,64,inf,inf,inf,752.5862076865347,inf
0,65,inf,inf,inf,858.0005827503849,inf
0,66,inf,inf,inf,671.6308509888449,inf
0,67,inf,inf,inf,1079.1186218391379,inf
0,68,inf,inf,inf,713.0617084095878,inf
0,69,inf,inf,inf,1320.4219022721488,inf
0,70,inf,inf,inf,465.1849094714918,inf
0,71,inf,inf,inf,266.54080363051355,inf
0,72,inf,inf,inf,1229.6605222580743,inf
0,73,inf,inf,inf,1433.510376662827,inf
0,74,inf,inf,inf,657.657965815058,inf
0,75,inf,inf,inf,386.9483169623561,inf
0,76,inf,inf,inf,1397.3761125767107,inf
0,77,inf,inf,inf,916.1359069483086,inf
0,78,inf,inf,inf,225.42404485768594,inf
0,79,inf,inf,inf,188.904737897174,inf
0,80,inf,inf,inf,1254.4464914853882,inf
0,81,inf,inf,inf,911.5201588555242,inf
0,82,inf,inf,inf,630.2515370865826,inf
0,83,inf,inf,inf,903.3825324855468,inf
0,84,inf,inf,inf,134.35028842544403,inf
0,85,inf,inf,inf,960.8163195949578,inf
0,86,inf,inf,inf,756.000661375372,inf
0,87,inf,inf,inf,676.4155527484565,inf
0,88,inf,inf,inf,553.2494916400738,inf
0,89,inf,inf,inf,725.5480687039282,inf
0,90,inf,inf,inf,859.1908984620356,inf
0,91,inf,inf,inf,486.49768755873856,inf
0,92,inf,inf,inf,742.4183456784995,inf
0,93,inf,inf,inf,766.156641947324,inf
0,94,inf,inf,inf,829.6312433846739,inf
0,95,inf,inf,inf,840.728850462502,inf
0,96,inf,inf,inf,872.3508468500504,inf
0,97,inf,inf,inf,997.2707756672709,inf
0,98,inf,inf,inf,334.07334524023315,inf
0,99,inf,inf,inf,812.6358347993275,inf
0,100,inf,inf,inf,503.572239107757,inf
0,101,inf,inf,inf,930.5251205636525,inf
0,102,inf,inf,inf,193.93297811357408,inf
0,103,inf,inf,inf,1162.0886368947938,inf
0,104,inf,inf,inf,842.4873886296459,inf
0,105,inf,inf,inf,713.4991240359024,inf
0,106,inf,inf,inf,245.81497106563708,inf
0,107,inf,inf,inf,234.71045992882378,inf
0,108,inf,inf,inf,1452.700932745622,inf
0,109,inf,inf,inf,550.6187428702368,inf
0,110,inf,inf,inf,479.27966783497084,inf
0,111,inf,inf,inf,1377.85521735776,inf
0,112,inf,inf,inf,1428.1211433208318,inf
0,113,inf,inf,inf,800.6003997001251,inf
0,114,inf,inf,inf,100.0,inf
0,115,inf,inf,inf,1277.742149261736,inf
0,116,inf,inf,inf,384.974025097798,inf
0,117,inf,inf,inf,14.422205101855956,inf
