id,y,x,type
0,402.0,891.0,endpoint
1,514.0,315.0,endpoint
2,671.0,1174.0,endpoint
3,1067.0,573.0,endpoint
4,774.0,1193.0,endpoint
5,699.0,543.0,endpoint
6,160.0,1205.0,endpoint
7,1082.0,1120.0,endpoint
8,322.0,1133.0,endpoint
9,701.0,461.0,endpoint
10,1239.0,191.0,endpoint
11,906.0,21.0,endpoint
12,884.0,619.0,endpoint
13,742.0,361.0,endpoint
14,886.0,1473.0,endpoint
15,498.0,537.0,endpoint
16,648.0,1144.0,endpoint
17,866.0,18.0,endpoint
18,1306.0,256.0,endpoint
19,1410.0,1079.0,endpoint
20,855.0,329.0,endpoint
21,224.0,316.0,endpoint
22,874.0,754.0,endpoint
23,613.0,997.0,endpoint
24,819.0,1038.0,endpoint
25,725.0,155.0,endpoint
26,1184.0,977.0,endpoint
27,552.0,657.0,endpoint
28,1313.0,325.0,endpoint
29,197.0,255.0,endpoint
30,656.0,1233.0,endpoint
31,539.0,1459.0,endpoint
32,392.0,1400.0,endpoint
33,830.0,94.0,endpoint
34,939.0,129.0,endpoint
35,677.0,1121.0,endpoint
36,1456.0,520.0,endpoint
37,1080.0,1407.0,endpoint
38,353.0,395.0,endpoint
39,1408.0,1083.0,endpoint
40,1402.0,393.0,endpoint
41,696.0,853.0,endpoint
42,473.0,1232.0,endpoint
43,306.0,966.0,endpoint
44,72.0,436.0,endpoint
45,1309.0,439.0,endpoint
46,4.0,683.0,endpoint
47,895.0,497.0,endpoint
48,1120.0,780.0,endpoint
49,603.0,798.0,endpoint
50,387.0,786.0,endpoint
51,217.0,1257.0,endpoint
52,1197.0,447.0,endpoint
53,1208.0,1167.0,endpoint
54,315.0,1209.0,endpoint
55,560.0,906.0,endpoint
56,902.0,368.0,endpoint
57,341.0,645.0,endpoint
58,1265.0,438.0,endpoint
59,655.0,66.0,endpoint
60,1131.0,303.0,endpoint
61,941.0,1454.0,endpoint
62,971.0,302.0,endpoint
63,451.0,1218.0,endpoint
64,994.0,1381.0,endpoint
65,644.0,1475.0,endpoint
66,952.0,1448.0,endpoint
67,752.0,1487.0,endpoint
68,1289.0,1252.0,endpoint
69,386.0,1399.0,endpoint
70,696.0,1067.0,endpoint
71,1465.0,550.0,endpoint
72,1470.0,873.0,endpoint
73,939.0,803.0,endpoint
74,1090.0,124.0,endpoint
75,660.0,1129.0,endpoint
76,825.0,671.0,endpoint
77,1156.0,133.0,endpoint
78,397.0,508.0,endpoint
79,838.0,177.0,endpoint
80,764.0,1195.0,endpoint
81,780.0,10.0,endpoint
82,1006.0,1439.0,endpoint
83,555.0,868.0,endpoint
84,200.0,1122.0,endpoint
85,1273.0,565.0,endpoint
86,97.0,935.0,endpoint
87,1091.0,259.0,endpoint
