u,v,path_length,euclidean,tortuosity,weight
237,234,19.72792206135786,18.0278,1.0943,19.7279
9,208,12.071067811865476,10.0499,1.2011,12.0711
269,278,35.384776310850235,32.2025,1.0988,35.3848
252,254,24.899494936611667,23.0868,1.0785,24.8995
270,268,11.071067811865476,9.8995,1.1183,11.0711
43,116,25.55634918610405,23.7065,1.0780,25.5563
46,11,35.65685424949238,34.2345,1.0415,35.6569
53,296,184.11269837220814,175.5135,1.0490,184.1127
71,160,56.6690475583121,53.8145,1.0530,56.6690
97,89,17.242640687119287,16.2788,1.0592,17.2426
297,291,67.56854249492376,64.4438,1.0485,67.5685
126,26,25.55634918610405,23.0217,1.1101,25.5563
131,316,77.91168824543138,71.5612,1.0887,77.9117
290,251,205.4091629284899,180.9447,1.1352,205.4092
290,291,32.45584412271572,30.4795,1.0648,32.4558
0,295,16.485281374238575,15.2315,1.0823,16.4853
254,130,140.4091629284897,128.8177,1.0900,140.4092
276,285,41.72792206135785,39.0512,1.0685,41.7279
4,64,24.55634918610405,21.9317,1.1197,24.5563
5,223,157.8994949366117,155.0290,1.0185,157.8995
6,218,88.0121933088197,73.0000,1.2056,88.0122
13,25,37.72792206135785,35.1710,1.0727,37.7279
178,180,42.31370849898475,39.8121,1.0628,42.3137
263,93,73.52691193458114,67.3573,1.0916,73.5269
219,218,54.89949493661166,52.4690,1.0463,54.8995
287,266,42.45584412271571,38.9487,1.0900,42.4558
287,295,146.6934341759516,141.6757,1.0354,146.6934
287,68,41.8700576850888,32.1403,1.3027,41.8701
41,32,119.98275605729681,107.3313,1.1179,119.9828
42,149,96.53910524340085,91.2634,1.0578,96.5391
304,91,155.37972567696696,143.2829,1.0844,155.3797
190,179,85.98275605729684,79.3221,1.0840,85.9828
54,109,85.52691193458116,73.1642,1.1690,85.5269
58,51,53.55634918610403,50.2195,1.0664,53.5563
61,245,126.22539674441612,116.6190,1.0824,126.2254
285,142,36.55634918610405,33.2415,1.0997,36.5563
83,141,93.32590180780447,83.8630,1.1128,93.3259
163,16,57.31370849898475,54.3323,1.0549,57.3137
102,204,87.56854249492375,77.0779,1.1361,87.5685
312,65,172.89444430272843,157.2578,1.0994,172.8944
104,7,54.65685424949238,53.1507,1.0283,54.6569
265,288,69.89949493661166,67.0075,1.0432,69.8995
236,235,18.142135623730955,17.2047,1.0545,18.1421
120,135,74.11269837220807,68.0074,1.0898,74.1127
222,224,45.556349186104036,42.4500,1.0732,45.5563
139,188,227.74011537017768,211.1492,1.0786,227.7401
203,55,6.242640687119285,5.8310,1.0706,6.2426
245,247,32.798989873223334,30.4138,1.0784,32.7990
38,57,82.74011537017756,77.0260,1.0742,82.7401
206,196,66.72792206135784,63.3877,1.0527,66.7279
147,78,13.313708498984763,12.8062,1.0396,13.3137
253,257,52.45584412271569,47.9270,1.0945,52.4558
122,129,42.11269837220809,39.6611,1.0618,42.1127
180,179,14.0,14.0000,1.0000,14.0000
266,257,50.597979746446654,47.5079,1.0650,50.5980
220,125,99.74011537017752,90.3549,1.1039,99.7401
244,136,82.4680374315354,77.8974,1.0587,82.4680
47,209,128.8233764908627,121.1652,1.0632,128.8234
291,115,91.6690475583121,83.9345,1.0921,91.6690
211,196,144.0954544295049,128.8449,1.1184,144.0955
114,123,88.01219330881969,80.6536,1.0912,88.0122
200,138,87.66904755831207,77.8267,1.1265,87.6690
