id,y,x,type
0,1132.0,874.0,endpoint
1,465.0,367.0,endpoint
2,992.0,305.0,endpoint
3,985.0,92.0,endpoint
4,901.0,205.0,endpoint
5,665.0,1478.0,endpoint
6,691.0,722.0,endpoint
7,575.0,355.0,endpoint
8,959.0,384.0,endpoint
9,592.0,554.0,endpoint
10,87.0,409.0,endpoint
11,737.0,856.0,endpoint
12,1450.0,984.0,endpoint
13,812.0,868.0,endpoint
14,567.0,292.0,endpoint
15,655.0,661.0,endpoint
16,318.0,628.0,endpoint
17,904.0,212.0,endpoint
18,723.0,1488.0,endpoint
19,989.0,912.0,endpoint
20,497.0,340.0,endpoint
21,810.0,745.0,endpoint
22,927.0,247.0,endpoint
23,202.0,379.0,endpoint
24,140.0,1179.0,endpoint
25,778.0,877.0,endpoint
26,960.0,561.0,endpoint
27,71.0,1055.0,endpoint
28,836.0,226.0,endpoint
29,688.0,10.0,endpoint
30,1172.0,1353.0,endpoint
31,240.0,756.0,endpoint
32,898.0,906.0,endpoint
33,494.0,642.0,endpoint
34,643.0,536.0,endpoint
35,414.0,509.0,endpoint
36,801.0,744.0,endpoint
37,813.0,126.0,endpoint
38,267.0,337.0,endpoint
39,578.0,177.0,endpoint
40,725.0,742.0,endpoint
41,850.0,1002.0,endpoint
42,118.0,540.0,endpoint
43,343.0,478.0,endpoint
44,683.0,1147.0,endpoint
45,30.0,847.0,endpoint
46,703.0,860.0,endpoint
47,684.0,563.0,endpoint
48,448.0,69.0,endpoint
49,24.0,910.0,endpoint
50,862.0,816.0,endpoint
51,458.0,247.0,endpoint
52,262.0,873.0,endpoint
53,1325.0,1208.0,endpoint
54,334.0,834.0,endpoint
55,587.0,239.0,endpoint
56,300.0,155.0,endpoint
57,305.0,270.0,endpoint
58,507.0,258.0,endpoint
59,988.0,830.0,endpoint
60,753.0,1119.0,endpoint
61,809.0,1481.0,endpoint
62,937.0,1465.0,endpoint
63,27.0,563.0,endpoint
64,892.0,185.0,endpoint
65,1462.0,844.0,endpoint
66,268.0,1208.0,endpoint
67,843.0,393.0,endpoint
68,1076.0,991.0,endpoint
69,230.0,370.0,endpoint
70,1211.0,325.0,endpoint
71,293.0,1100.0,endpoint
72,373.0,107.0,endpoint
73,341.0,1369.0,endpoint
74,299.0,716.0,endpoint
75,736.0,458.0,endpoint
76,182.0,1232.0,endpoint
77,1059.0,721.0,endpoint
78,161.0,974.0,endpoint
79,1004.0,376.0,endpoint
80,1024.0,290.0,endpoint
81,787.0,344.0,endpoint
82,403.0,736.0,endpoint
83,1098.0,1332.0,endpoint
84,163.0,291.0,endpoint
85,515.0,1453.0,endpoint
86,996.0,539.0,endpoint
87,171.0,624.0,endpoint
88,698.0,443.0,endpoint
89,919.0,774.0,endpoint
90,206.0,499.0,endpoint
91,1182.0,147.0,endpoint
92,852.0,821.0,endpoint
93,935.0,53.0,endpoint
94,3.0,722.0,endpoint
95,552.0,1465.0,endpoint
96,705.0,274.0,endpoint
97,903.0,777.0,endpoint
98,1245.0,1298.0,endpoint
99,1167.0,1360.0,endpoint
100,1337.0,297.0,endpoint
101,177.0,1231.0,endpoint
102,637.0,340.0,endpoint
103,202.0,842.0,endpoint
104,522.0,359.0,endpoint
105,757.0,1223.0,endpoint
106,965.0,837.0,endpoint
107,687.0,1045.0,endpoint
108,610.0,115.0,endpoint
109,321.0,762.0,endpoint
110,1109.0,109.0,endpoint
111,727.0,346.0,endpoint
112,1332.0,285.0,endpoint
113,1245.0,708.0,endpoint
114,976.0,693.0,endpoint
115,1190.0,1058.0,endpoint
116,332.0,499.0,endpoint
117,104.0,739.0,endpoint
118,1134.0,330.0,endpoint
119,165.0,285.0,endpoint
120,701.0,994.0,endpoint
121,1440.0,476.0,endpoint
122,378.0,804.0,endpoint
123,900.0,666.0,endpoint
124,903.0,573.0,endpoint
125,735.0,617.0,endpoint
126,973.0,580.0,endpoint
127,416.0,516.0,endpoint
128,736.0,185.0,endpoint
129,400.0,837.0,endpoint
130,850.0,683.0,endpoint
131,1469.0,914.0,endpoint
132,814.0,434.0,endpoint
133,580.0,560.0,endpoint
134,1348.0,1170.0,endpoint
135,678.0,930.0,endpoint
136,906.0,1267.0,endpoint
137,1486.0,640.0,endpoint
138,584.0,420.0,endpoint
