u,v,unweighted_hops,weighted_cost,path_length_sum,euclidean,tortuosity
0,1,inf,inf,inf,806.0024813857585,inf
0,2,inf,inf,inf,707.4072377350969,inf
0,3,inf,inf,inf,1031.670974681366,inf
0,4,inf,inf,inf,649.3142536553468,inf
0,5,inf,inf,inf,672.893007840028,inf
0,6,inf,inf,inf,89.49860334105779,inf
0,7,inf,inf,inf,934.484349788695,inf
0,8,inf,inf,inf,511.0352238349134,inf
0,9,inf,inf,inf,1074.9423240341782,inf
0,10,inf,inf,inf,1023.5506826728221,inf
0,11,inf,inf,inf,572.3853597009623,inf
0,12,inf,inf,inf,752.3828812512949,inf
0,13,inf,inf,inf,235.25518060183074,inf
0,14,inf,inf,inf,1318.872624630597,inf
0,15,inf,inf,inf,1165.5256324937689,inf
0,16,inf,inf,inf,828.3042919120968,inf
0,17,inf,inf,inf,881.0732092170321,inf
0,18,inf,inf,inf,414.5756866966513,inf
0,19,inf,inf,inf,862.6824444718926,inf
0,20,inf,inf,inf,674.092723592237,inf
0,21,inf,inf,inf,1237.176220269368,inf
0,22,inf,inf,inf,1325.869148898186,inf
0,23,inf,inf,inf,827.0749663724565,inf
0,24,inf,inf,inf,1279.1348638826166,inf
0,25,inf,inf,inf,408.31482951271806,inf
0,26,inf,inf,inf,94.847245611035,inf
0,27,inf,inf,inf,538.0083642472484,inf
0,28,inf,inf,inf,1064.4853216460995,inf
0,29,inf,inf,inf,384.974025097798,inf
0,30,inf,inf,inf,319.15200140371985,inf
0,31,inf,inf,inf,1452.3284752424295,inf
0,32,inf,inf,inf,1048.750208581624,inf
0,33,inf,inf,inf,1324.0966732078139,inf
0,34,inf,inf,inf,257.70137756713683,inf
0,35,inf,inf,inf,1272.1953466350992,inf
0,36,inf,inf,inf,1288.8754788574417,inf
0,37,inf,inf,inf,526.6896619452484,inf
0,38,inf,inf,inf,1389.1137462425459,inf
0,39,inf,inf,inf,1253.1280860311128,inf
0,40,inf,inf,inf,1299.5233741645434,inf
0,41,inf,inf,inf,1264.6837549363872,inf
0,42,inf,inf,inf,53.16013544000805,inf
0,43,inf,inf,inf,1196.6260903055725,inf
0,44,inf,inf,inf,778.2448200919811,inf
0,45,inf,inf,inf,1046.5854002421397,inf
0,46,inf,inf,inf,589.7838587143599,inf
0,47,inf,inf,inf,892.2466026833613,inf
0,48,inf,inf,inf,276.7959537276512,inf
0,49,inf,inf,inf,958.3449274660977,inf
0,50,inf,inf,inf,1462.3313577982249,inf
0,51,inf,inf,inf,1281.2466585322281,inf
0,52,inf,inf,inf,1254.6493534051656,inf
0,53,inf,inf,inf,774.6592799418336,inf
0,54,inf,inf,inf,716.18223937766,inf
0,55,inf,inf,inf,233.20591759215716,inf
0,56,inf,inf,inf,1296.8211133383047,inf
