u,v,path_length,euclidean,tortuosity,weight
5,54,35.284271247461916,33.6006,1.0501,35.2843
151,83,19.48528137423857,18.0278,1.0808,19.4853
127,122,22.798989873223338,22.0227,1.0352,22.7990
7,170,1.4142135623730951,1.4142,1.0000,1.4142
175,183,86.2253967444161,79.6492,1.0826,86.2254
14,84,56.627416997969505,50.6360,1.1183,56.6274
16,168,126.45584412271567,120.0708,1.0532,126.4558
143,29,145.01219330881977,133.8432,1.0834,145.0122
24,74,61.4558441227157,50.2195,1.2237,61.4558
186,182,274.4924240491756,219.4949,1.2506,274.4924
30,145,89.25483399593898,81.9390,1.0893,89.2548
148,153,31.970562748477146,27.6586,1.1559,31.9706
36,170,2.414213562373095,2.2361,1.0797,2.4142
38,88,36.79898987322333,34.0147,1.0819,36.7990
187,185,91.22539674441612,83.8153,1.0884,91.2254
166,35,67.0832611206852,61.6198,1.0887,67.0833
150,56,11.071067811865476,10.2956,1.0753,11.0711
150,76,13.899494936611667,13.0384,1.0660,13.8995
45,102,3.82842712474619,3.6056,1.0618,3.8284
50,158,29.313708498984766,26.0000,1.1275,29.3137
55,194,169.99494936611683,155.7081,1.0918,169.9949
58,116,16.899494936611667,15.6525,1.0797,16.8995
60,103,17.142135623730955,16.4012,1.0452,17.1421
161,17,18.970562748477146,18.4391,1.0288,18.9706
181,37,327.74725804511473,298.4359,1.0982,327.7473
141,134,43.79898987322332,38.2099,1.1463,43.7990
142,147,206.1370849898478,168.6802,1.2221,206.1371
70,168,1.0,1.0000,1.0000,1.0000
72,48,132.71067811865467,120.3079,1.1031,132.7107
112,110,84.55634918610403,80.0562,1.0562,84.5563
135,130,192.33809511662443,177.1581,1.0857,192.3381
81,194,37.62741699796952,33.2415,1.1319,37.6274
130,2,5.82842712474619,5.0000,1.1657,5.8284
160,80,478.74220741123224,418.8460,1.1430,478.7422
160,169,119.52691193458115,111.6288,1.0708,119.5269
134,131,35.97056274847714,33.2415,1.0821,35.9706
134,137,29.384776310850242,26.1725,1.1227,29.3848
103,105,115.50966799187796,109.0183,1.0595,115.5097
0,26,340.4091629284903,314.1783,1.0835,340.4092
6,68,151.20815280171308,142.7620,1.0592,151.2082
15,92,56.69848480983497,52.3927,1.0822,56.6985
32,69,239.59292911256378,217.0829,1.1037,239.5929
33,102,4.82842712474619,4.0000,1.2071,4.8284
34,63,37.38477631085024,31.8277,1.1746,37.3848
191,53,148.15432893255075,130.0961,1.1388,148.1543
180,75,80.79898987322332,75.4255,1.0712,80.7990
