id,y,x,type
0,1487.0,739.0,endpoint
1,711.0,197.0,endpoint
2,886.0,1434.0,endpoint
3,411.0,1409.0,endpoint
4,409.0,616.0,endpoint
5,762.0,1484.0,endpoint
6,642.0,311.0,endpoint
7,1296.0,954.0,endpoint
8,484.0,822.0,endpoint
9,43.0,524.0,endpoint
10,430.0,238.0,endpoint
11,819.0,437.0,endpoint
12,1219.0,1173.0,endpoint
13,1264.0,366.0,endpoint
14,9.0,748.0,endpoint
15,900.0,135.0,endpoint
16,441.0,1363.0,endpoint
17,18.0,668.0,endpoint
18,1060.0,346.0,endpoint
19,666.0,224.0,endpoint
20,1308.0,1222.0,endpoint
21,1135.0,1334.0,endpoint
22,582.0,929.0,endpoint
23,337.0,1009.0,endpoint
24,875.0,684.0,endpoint
25,967.0,47.0,endpoint
26,875.0,812.0,endpoint
27,20.0,664.0,endpoint
28,114.0,1116.0,endpoint
29,245.0,672.0,endpoint
30,757.0,728.0,endpoint
31,1430.0,457.0,endpoint
32,1360.0,1100.0,endpoint
33,469.0,62.0,endpoint
34,1018.0,424.0,endpoint
35,1217.0,1133.0,endpoint
36,136.0,514.0,endpoint
37,1236.0,1296.0,endpoint
38,495.0,1441.0,endpoint
39,1314.0,1215.0,endpoint
40,207.0,985.0,endpoint
41,162.0,1200.0,endpoint
42,752.0,1178.0,endpoint
43,94.0,406.0,endpoint
44,962.0,1451.0,endpoint
45,469.0,551.0,endpoint
46,972.0,180.0,endpoint
47,1048.0,456.0,endpoint
48,581.0,121.0,endpoint
49,283.0,189.0,endpoint
50,194.0,285.0,endpoint
51,1213.0,596.0,endpoint
52,472.0,189.0,endpoint
53,964.0,50.0,endpoint
54,1224.0,373.0,endpoint
55,818.0,197.0,endpoint
56,1096.0,1398.0,endpoint
57,194.0,653.0,endpoint
58,324.0,299.0,endpoint
59,718.0,366.0,endpoint
60,1469.0,597.0,endpoint
61,528.0,742.0,endpoint
62,48.0,974.0,endpoint
63,259.0,1304.0,endpoint
64,723.0,365.0,endpoint
65,1454.0,889.0,endpoint
66,625.0,1178.0,endpoint
67,898.0,708.0,endpoint
